Timestamp,collidingObject,HeartRate,CognitiveLoad,Attention,Relaxation,leftPupilDialation,rightPupilDialation,Condition,AF3,AF4,FP1,FP2,AF7,AF8,
20/07/2022 11:19:22 a.m.:160,FadeQuad,108,5.546834,0.05519637,0.8906927,3.915192,4.042587,CaliberationScene,-0.0707863941788673,-0.147972449660301,-0.0668905824422836,0.5,-0.0570058338344097,-0.168820008635521,
20/07/2022 11:19:22 a.m.:183,FadeQuad,108,5.546834,0.1364741,0.8627339,3.915192,4.042587,CaliberationScene,-0.0707863941788673,-0.147972449660301,-0.0668905824422836,0.5,-0.0570058338344097,-0.168820008635521,
20/07/2022 11:19:22 a.m.:205,FadeQuad,108,5.551939,0.1364741,0.8627339,3.915192,4.042587,CaliberationScene,-0.0707863941788673,-0.147972449660301,-0.0668905824422836,0.5,0.00511634955182672,-0.0360594429075718,
20/07/2022 11:19:22 a.m.:237,FadeQuad,108,5.551939,0.1364741,0.8627339,3.915192,4.042587,CaliberationScene,-0.012591072358191,-0.118134491145611,0.00293499673716724,0.5,0.00511634955182672,-0.0360594429075718,
20/07/2022 11:19:22 a.m.:264,FadeQuad,108,5.546834,0.1364741,0.8627339,3.915192,4.042587,CaliberationScene,-0.012591072358191,-0.118134491145611,0.00293499673716724,0.5,0.00511634955182672,-0.0360594429075718,
20/07/2022 11:19:22 a.m.:292,FadeQuad,108,5.551939,0.194886,0.8504177,3.915192,4.042587,CaliberationScene,-0.012591072358191,-0.118134491145611,0.00293499673716724,0.5,-0.0274779312312603,0.0192199219018221,
20/07/2022 11:19:22 a.m.:334,FadeQuad,108,5.551939,0.194886,0.8504177,3.915192,4.042587,CaliberationScene,-0.0054058525711298,-0.0410316064953804,0.0656145736575127,0.5,-0.0274779312312603,0.0192199219018221,
20/07/2022 11:19:22 a.m.:356,FadeQuad,108,5.546834,0.194886,0.8504177,3.915192,4.042587,CaliberationScene,-0.0054058525711298,-0.0410316064953804,0.0656145736575127,0.5,-0.0274779312312603,0.0192199219018221,
20/07/2022 11:19:22 a.m.:383,FadeQuad,108,5.541729,0.194886,0.8504177,3.915192,4.042587,CaliberationScene,-0.0054058525711298,-0.0410316064953804,0.0656145736575127,0.091346301138401,0.0122666237875819,0.0360475704073906,
20/07/2022 11:19:22 a.m.:421,FadeQuad,108,5.546834,0.2187714,0.8355343,3.915192,4.042587,CaliberationScene,-0.00721100438386202,-0.0110633606091142,0.077639028429985,0.091346301138401,0.0122666237875819,0.0360475704073906,
20/07/2022 11:19:22 a.m.:468,FadeQuad,108,5.551939,0.2187714,0.8355343,3.915192,4.042587,CaliberationScene,-0.00721100438386202,-0.0110633606091142,0.077639028429985,0.091346301138401,0.0122666237875819,0.0360475704073906,
20/07/2022 11:19:22 a.m.:508,FadeQuad,108,5.546834,0.2187714,0.8355343,3.915192,4.042587,CaliberationScene,-0.00721100438386202,-0.0110633606091142,0.077639028429985,-0.5,0.00338285206817091,-0.0234567876905203,
20/07/2022 11:19:22 a.m.:529,FadeQuad,108,5.541729,0.2270868,0.7979324,3.915192,4.042587,CaliberationScene,0.0310719665139914,-0.00895378366112709,0.121754638850689,-0.5,0.00338285206817091,-0.0234567876905203,
20/07/2022 11:19:22 a.m.:565,FadeQuad,108,5.541729,0.2270868,0.7979324,3.915192,4.042587,CaliberationScene,0.0310719665139914,-0.00895378366112709,0.121754638850689,-0.5,0.00338285206817091,-0.0234567876905203,
20/07/2022 11:19:22 a.m.:625,FadeQuad,108,5.546834,0.2270868,0.7979324,3.915192,4.042587,CaliberationScene,0.0310719665139914,-0.00895378366112709,0.121754638850689,-0.445220589637756,-0.0215335804969072,0.0445489659905434,
20/07/2022 11:19:22 a.m.:665,FadeQuad,108,5.546834,0.2615376,0.7414864,3.915192,4.042587,CaliberationScene,0.0172858964651823,0.00362580711953342,0.0803518444299698,-0.445220589637756,-0.0215335804969072,0.0445489659905434,
20/07/2022 11:19:22 a.m.:707,FadeQuad,108,5.536623,0.2615376,0.7414864,3.915192,4.042587,CaliberationScene,0.0172858964651823,0.00362580711953342,0.0803518444299698,-0.445220589637756,-0.0215335804969072,0.0445489659905434,
20/07/2022 11:19:22 a.m.:734,FadeQuad,108,5.536623,0.3137964,0.7014106,3.915192,4.042587,CaliberationScene,0.0172858964651823,0.00362580711953342,0.0803518444299698,-0.178241863846779,0.0259228516370058,0.041059285402298,
20/07/2022 11:19:22 a.m.:777,FadeQuad,108,5.536623,0.3137964,0.7014106,3.915192,4.042587,CaliberationScene,0.0246854741126299,-0.00419502705335617,0.113795563578606,-0.178241863846779,0.0259228516370058,0.041059285402298,
20/07/2022 11:19:22 a.m.:814,FadeQuad,108,5.536623,0.3137964,0.7014106,3.915192,4.042587,CaliberationScene,0.0246854741126299,-0.00419502705335617,0.113795563578606,0.014135723002255,0.016368230804801,0.0609405115246773,
20/07/2022 11:19:22 a.m.:836,FadeQuad,108,5.536623,0.4008397,0.6575707,3.915192,4.042587,CaliberationScene,0.0198521949350834,0.0256737116724253,0.119145207107067,0.014135723002255,0.016368230804801,0.0609405115246773,
20/07/2022 11:19:22 a.m.:858,FadeQuad,108,5.536623,0.4008397,0.6575707,3.915192,4.042587,CaliberationScene,0.0198521949350834,0.0256737116724253,0.119145207107067,0.014135723002255,0.016368230804801,0.0609405115246773,
20/07/2022 11:19:22 a.m.:883,FadeQuad,30,5.531518,0.4008397,0.6575707,3.915192,4.042587,CaliberationScene,0.0198521949350834,0.0256737116724253,0.119145207107067,0.014135723002255,0.016368230804801,0.0609405115246773,
20/07/2022 11:19:22 a.m.:933,FadeQuad,30,5.531518,0.4008397,0.6575707,3.915192,4.042587,CaliberationScene,0.0198521949350834,0.0256737116724253,0.119145207107067,0.134465306997299,0.0256909728050232,0.032872311770916,
20/07/2022 11:19:22 a.m.:954,FadeQuad,30,5.531518,0.4596265,0.6244121,3.915192,4.042587,CaliberationScene,0.0165804885327816,0.0110623128712177,0.121773019433022,0.134465306997299,0.0256909728050232,0.032872311770916,
20/07/2022 11:19:22 a.m.:991,FadeQuad,30,5.531518,0.4596265,0.6244121,3.915192,4.042587,CaliberationScene,0.0165804885327816,0.0110623128712177,0.121773019433022,0.134465306997299,0.0256909728050232,0.032872311770916,
20/07/2022 11:19:23 a.m.:33,FadeQuad,30,5.536623,0.4596265,0.6244121,3.915192,4.042587,CaliberationScene,0.0165804885327816,0.0110623128712177,0.121773019433022,0.181191056966782,-0.00817797984927893,0.0241427347064018,
20/07/2022 11:19:23 a.m.:56,FadeQuad,30,5.531518,0.4725328,0.5901757,3.915192,4.042587,CaliberationScene,-0.0294114537537098,-0.0172205436974764,0.106223799288273,0.181191056966782,-0.00817797984927893,0.0241427347064018,
20/07/2022 11:19:23 a.m.:81,FadeQuad,30,5.531518,0.4725328,0.5901757,3.915192,4.042587,CaliberationScene,-0.0294114537537098,-0.0172205436974764,0.106223799288273,0.181191056966782,-0.00817797984927893,0.0241427347064018,
20/07/2022 11:19:23 a.m.:104,FadeQuad,30,5.526413,0.4725328,0.5901757,3.915192,4.042587,CaliberationScene,-0.0294114537537098,-0.0172205436974764,0.106223799288273,0.181191056966782,-0.00817797984927893,0.0241427347064018,
20/07/2022 11:19:23 a.m.:139,FadeQuad,30,5.526413,0.4725328,0.5901757,3.915192,4.042587,CaliberationScene,-0.0294114537537098,-0.0172205436974764,0.106223799288273,0.152076289057732,0.0161414183676243,-0.0114919124171138,
20/07/2022 11:19:23 a.m.:162,FadeQuad,30,5.526413,0.5143629,0.5039185,3.915192,4.042587,CaliberationScene,-0.0187796093523502,-0.0417144969105721,0.117268577218056,0.152076289057732,0.0161414183676243,-0.0114919124171138,
20/07/2022 11:19:23 a.m.:190,FadeQuad,30,5.526413,0.5143629,0.5039185,3.915192,4.042587,CaliberationScene,-0.0187796093523502,-0.0417144969105721,0.117268577218056,0.152076289057732,0.0161414183676243,-0.0114919124171138,
20/07/2022 11:19:23 a.m.:214,FadeQuad,30,5.526413,0.5143629,0.5039185,3.915192,4.042587,CaliberationScene,-0.0187796093523502,-0.0417144969105721,0.117268577218056,0.232805892825127,0.0600920580327511,0.0170453041791916,
20/07/2022 11:19:23 a.m.:240,FadeQuad,30,5.526413,0.5143629,0.5039185,3.915192,4.042587,CaliberationScene,0.0395020954310894,-0.00696357851848006,0.155518025159836,0.232805892825127,0.0600920580327511,0.0170453041791916,
20/07/2022 11:19:23 a.m.:270,FadeQuad,30,5.526413,0.5679479,0.4418539,3.915192,4.042587,CaliberationScene,0.0395020954310894,-0.00696357851848006,0.155518025159836,0.232805892825127,0.0600920580327511,0.0170453041791916,
20/07/2022 11:19:23 a.m.:302,FadeQuad,30,5.526413,0.5679479,0.4418539,3.915192,4.042587,CaliberationScene,0.0395020954310894,-0.00696357851848006,0.155518025159836,0.232805892825127,0.0600920580327511,0.0170453041791916,
20/07/2022 11:19:23 a.m.:337,FadeQuad,30,5.521308,0.5679479,0.4418539,3.915192,4.042587,CaliberationScene,0.0395020954310894,-0.00696357851848006,0.155518025159836,0.153680086135864,0.00924506410956383,0.0371204279363155,
20/07/2022 11:19:23 a.m.:368,FadeQuad,30,5.521308,0.5679479,0.4418539,3.915192,4.042587,CaliberationScene,0.00723773380741477,-0.0187092274427414,0.104912929236889,0.153680086135864,0.00924506410956383,0.0371204279363155,
20/07/2022 11:19:23 a.m.:391,FadeQuad,30,5.521308,0.6142749,0.4098594,3.915192,4.042587,CaliberationScene,0.00723773380741477,-0.0187092274427414,0.104912929236889,0.153680086135864,0.00924506410956383,0.0371204279363155,
20/07/2022 11:19:23 a.m.:414,FadeQuad,30,5.521308,0.6142749,0.4098594,3.915192,4.042587,CaliberationScene,0.00723773380741477,-0.0187092274427414,0.104912929236889,0.0887003019452095,-0.025909248739481,0.0185378734022379,
20/07/2022 11:19:23 a.m.:448,FadeQuad,30,5.526413,0.6142749,0.4098594,3.915192,4.042587,CaliberationScene,-0.00205870973877609,-0.00364169594831765,0.0736653804779053,0.0887003019452095,-0.025909248739481,0.0185378734022379,
20/07/2022 11:19:23 a.m.:480,FadeQuad,30,5.516203,0.6142749,0.4098594,3.915192,4.042587,CaliberationScene,-0.00205870973877609,-0.00364169594831765,0.0736653804779053,0.0887003019452095,-0.025909248739481,0.0185378734022379,
20/07/2022 11:19:23 a.m.:503,FadeQuad,30,5.521308,0.6271232,0.4011074,3.915192,4.042587,CaliberationScene,-0.00205870973877609,-0.00364169594831765,0.0736653804779053,0.0887003019452095,-0.025909248739481,0.0185378734022379,
20/07/2022 11:19:23 a.m.:534,FadeQuad,30,5.516203,0.6271232,0.4011074,3.915192,4.042587,CaliberationScene,-0.00205870973877609,-0.00364169594831765,0.0736653804779053,0.057546641677618,0.00512891262769699,0.0516120716929436,
20/07/2022 11:19:23 a.m.:558,FadeQuad,30,5.516203,0.6271232,0.4011074,3.915192,4.042587,CaliberationScene,0.00993031542748213,0.000918548437766731,0.0432780086994171,0.057546641677618,0.00512891262769699,0.0516120716929436,
20/07/2022 11:19:23 a.m.:583,FadeQuad,30,5.516203,0.6271232,0.4011074,3.915192,4.042587,CaliberationScene,0.00993031542748213,0.000918548437766731,0.0432780086994171,0.057546641677618,0.00512891262769699,0.0516120716929436,
20/07/2022 11:19:23 a.m.:621,FadeQuad,30,5.516203,0.6601459,0.3705095,3.915192,4.042587,CaliberationScene,0.00993031542748213,0.000918548437766731,0.0432780086994171,0.057546641677618,0.00512891262769699,0.0516120716929436,
20/07/2022 11:19:23 a.m.:646,FadeQuad,30,5.516203,0.6601459,0.3705095,3.915192,4.042587,CaliberationScene,0.00993031542748213,0.000918548437766731,0.0432780086994171,0.0688140317797661,0.020467646420002,0.0281392745673656,
MainScene.,MainScene.,MainScene.,MainScene.,MainScene.,MainScene.,MainScene.,MainScene.,MainScene.,MainScene.,MainScene.,MainScene.,MainScene.,MainScene.,MainScene.,
20/07/2022 11:19:24 a.m.:963,FadeQuad,30,5.516203,0.6601459,0.3705095,3.915192,4.042587,HeartRate,-0.00856198742985725,-0.0132749723270535,0.0792113617062569,0.243937775492668,0.0799276530742645,-0.00290051964111626,
20/07/2022 11:19:25 a.m.:12,FadeQuad,30,5.516203,0.6601459,0.3705095,3.915192,4.042587,HeartRate,0.0231388546526432,-0.0401687882840633,0.0359035059809685,-0.0827649757266045,0.0765436068177223,-0.0524885207414627,
MainScene,MainScene,MainScene,MainScene,MainScene,MainScene,MainScene,MainScene,MainScene,MainScene,MainScene,MainScene,MainScene,MainScene,MainScene,
20/07/2022 11:19:25 a.m.:191,Manipulator,30,5.505992,0.7268786,0.324493,3.861359,3.843826,HeartRate,0.0524067059159279,-0.0237343944609165,0.0199427828192711,-0.238914772868156,0.0319004505872726,0.00408455729484558,
20/07/2022 11:19:25 a.m.:364,FadeQuad,105,5.475361,0.7268786,0.324493,4.052734,4.100616,HeartRate,0.0524067059159279,-0.0237343944609165,0.0199427828192711,-0.238914772868156,0.0319004505872726,0.00408455729484558,
20/07/2022 11:19:25 a.m.:399,FadeQuad,105,5.470256,0.7889984,0.2833635,4.09761,4.165756,HeartRate,0.0524067059159279,-0.0237343944609165,0.0199427828192711,-0.238914772868156,0.0319004505872726,0.00408455729484558,
20/07/2022 11:19:25 a.m.:420,FadeQuad,30,5.470256,0.7889984,0.2833635,3.971298,4.108063,HeartRate,0.0524067059159279,-0.0237343944609165,0.0199427828192711,-0.238914772868156,0.0319004505872726,0.00408455729484558,
20/07/2022 11:19:25 a.m.:439,FadeQuad,30,5.470256,0.7889984,0.2833635,3.997787,4.05777,HeartRate,0.0524067059159279,-0.0237343944609165,0.0199427828192711,-0.238914772868156,0.0319004505872726,0.00408455729484558,
20/07/2022 11:19:25 a.m.:474,FadeQuad,30,5.470256,0.7889984,0.2833635,4.052383,3.793564,HeartRate,0.0524067059159279,-0.0237343944609165,0.0199427828192711,-0.238914772868156,0.0319004505872726,0.00408455729484558,
20/07/2022 11:19:25 a.m.:505,FadeQuad,30,5.470256,0.7889984,0.2833635,3.883865,4.007858,HeartRate,0.0524067059159279,-0.0237343944609165,0.0199427828192711,-0.238914772868156,0.0319004505872726,0.00408455729484558,
20/07/2022 11:19:25 a.m.:523,FadeQuad,30,5.470256,0.7889984,0.2833635,3.878616,3.893646,HeartRate,0.0524067059159279,-0.0237343944609165,0.0199427828192711,-0.238914772868156,0.0319004505872726,0.00408455729484558,
20/07/2022 11:19:25 a.m.:544,FadeQuad,30,5.470256,0.8410665,0.22576,3.920486,4.051422,HeartRate,0.0524067059159279,-0.0237343944609165,0.0199427828192711,-0.238914772868156,0.0319004505872726,0.00408455729484558,
20/07/2022 11:19:25 a.m.:575,FadeQuad,30,5.46515,0.8410665,0.22576,3.879883,4.020752,HeartRate,0.0524067059159279,-0.0237343944609165,0.0199427828192711,-0.238914772868156,0.0319004505872726,0.00408455729484558,
20/07/2022 11:19:25 a.m.:595,FadeQuad,30,5.460045,0.8410665,0.22576,3.819992,4.038559,HeartRate,0.0524067059159279,-0.0237343944609165,0.0199427828192711,-0.238914772868156,0.0319004505872726,0.00408455729484558,
20/07/2022 11:19:25 a.m.:627,FadeQuad,30,5.460045,0.8410665,0.22576,3.830383,4.138306,HeartRate,0.0524067059159279,-0.0237343944609165,0.0199427828192711,-0.238914772868156,0.0319004505872726,0.00408455729484558,
20/07/2022 11:19:25 a.m.:652,FadeQuad,30,5.460045,0.8410665,0.22576,3.896469,4.028595,HeartRate,0.0524067059159279,-0.0237343944609165,0.0199427828192711,-0.238914772868156,0.0319004505872726,0.00408455729484558,
20/07/2022 11:19:25 a.m.:674,FadeQuad,30,5.460045,0.8393157,0.1946219,3.82991,4.041107,HeartRate,0.0524067059159279,-0.0237343944609165,0.0199427828192711,-0.238914772868156,0.0319004505872726,0.00408455729484558,
20/07/2022 11:19:25 a.m.:712,FadeQuad,30,5.460045,0.8393157,0.1946219,3.769516,4.004456,HeartRate,0.0524067059159279,-0.0237343944609165,0.0199427828192711,-0.238914772868156,0.0319004505872726,0.00408455729484558,
20/07/2022 11:19:25 a.m.:730,FadeQuad,30,5.46515,0.8393157,0.1946219,3.835983,4.080948,HeartRate,0.0524067059159279,-0.0237343944609165,0.0199427828192711,-0.238914772868156,0.0319004505872726,0.00408455729484558,
20/07/2022 11:19:25 a.m.:764,FadeQuad,30,5.460045,0.8393157,0.1946219,3.786316,4.274597,HeartRate,0.0524067059159279,-0.0237343944609165,0.0199427828192711,-0.238914772868156,0.0319004505872726,0.00408455729484558,
20/07/2022 11:19:25 a.m.:785,FadeQuad,30,5.460045,0.8697497,0.1754905,3.85849,4.1978,HeartRate,0.0524067059159279,-0.0237343944609165,0.0199427828192711,-0.238914772868156,0.0319004505872726,0.00408455729484558,
20/07/2022 11:19:25 a.m.:806,FadeQuad,182,5.460045,0.8697497,0.1754905,3.876022,4.238068,HeartRate,0.0524067059159279,-0.0237343944609165,0.0199427828192711,-0.238914772868156,0.0319004505872726,0.00408455729484558,
20/07/2022 11:19:25 a.m.:828,FadeQuad,182,5.460045,0.8697497,0.1754905,3.737549,4.075775,HeartRate,0.0524067059159279,-0.0237343944609165,0.0199427828192711,-0.238914772868156,0.0319004505872726,0.00408455729484558,
20/07/2022 11:19:25 a.m.:848,FadeQuad,182,5.460045,0.8697497,0.1754905,3.759171,4.111298,HeartRate,0.0524067059159279,-0.0237343944609165,0.0199427828192711,-0.238914772868156,0.0319004505872726,0.00408455729484558,
20/07/2022 11:19:25 a.m.:868,FadeQuad,182,5.460045,0.8697497,0.1754905,3.757706,4.176865,HeartRate,0.0524067059159279,-0.0237343944609165,0.0199427828192711,-0.238914772868156,0.0319004505872726,0.00408455729484558,
20/07/2022 11:19:25 a.m.:896,FadeQuad,182,5.45494,0.8883774,0.1687146,3.782242,4.043488,HeartRate,0.0524067059159279,-0.0237343944609165,0.0199427828192711,-0.238914772868156,0.0319004505872726,0.00408455729484558,
20/07/2022 11:19:25 a.m.:922,FadeQuad,182,5.460045,0.8883774,0.1687146,3.805237,3.990112,HeartRate,0.0524067059159279,-0.0237343944609165,0.0199427828192711,-0.238914772868156,0.0319004505872726,0.00408455729484558,
20/07/2022 11:19:25 a.m.:942,FadeQuad,182,5.45494,0.8883774,0.1687146,3.813934,4.000809,HeartRate,0.0524067059159279,-0.0237343944609165,0.0199427828192711,-0.238914772868156,0.0319004505872726,0.00408455729484558,
20/07/2022 11:19:25 a.m.:978,FadeQuad,182,5.460045,0.8883774,0.1687146,3.765457,3.997452,HeartRate,0.0524067059159279,-0.0237343944609165,0.0199427828192711,-0.238914772868156,0.0319004505872726,0.00408455729484558,
20/07/2022 11:19:25 a.m.:999,FadeQuad,182,5.460045,0.8883774,0.1687146,3.761444,4.01297,HeartRate,0.0524067059159279,-0.0237343944609165,0.0199427828192711,-0.238914772868156,0.0319004505872726,0.00408455729484558,
20/07/2022 11:19:26 a.m.:29,FadeQuad,182,5.460045,0.8570923,0.1756298,3.763474,4.091751,HeartRate,0.0524067059159279,-0.0237343944609165,0.0199427828192711,-0.238914772868156,0.0319004505872726,0.00408455729484558,
20/07/2022 11:19:26 a.m.:49,FadeQuad,182,5.45494,0.8570923,0.1756298,3.844711,4.051102,HeartRate,0.0524067059159279,-0.0237343944609165,0.0199427828192711,-0.238914772868156,0.0319004505872726,0.00408455729484558,
20/07/2022 11:19:26 a.m.:68,FadeQuad,182,5.45494,0.8570923,0.1756298,3.612152,3.753586,HeartRate,0.0524067059159279,-0.0237343944609165,0.0199427828192711,-0.238914772868156,0.0319004505872726,0.00408455729484558,
20/07/2022 11:19:26 a.m.:106,FadeQuad,182,5.45494,0.8570923,0.1756298,2.470963,-1,HeartRate,0.0524067059159279,-0.0237343944609165,0.0199427828192711,-0.238914772868156,0.0319004505872726,0.00408455729484558,
