Timestamp,Condition,HeartRate,CognitiveLoad,Attention,Relaxation,leftPupilDialation,rightPupilDialation,collidingObject,AF3,AF4,FP1,FP2,AF7,AF8,
21/07/2022 6:25:35 p.m.:84,CaliberationScene,106,7.54298,0.2978998,0.8624385,4.671051,5.047913,teleport_marker_mesh,-0.016466187313199,0.0415842309594154,0.298729449510574,0.0370125733315945,-0.0398368053138256,-0.00932779721915722,
21/07/2022 6:25:35 p.m.:129,CaliberationScene,106,7.548085,0.2978998,0.8624385,4.671051,5.047913,teleport_marker_mesh,0.00516683328896761,0.00716490251943469,0.185703307390213,0.0370125733315945,-0.0398368053138256,-0.00932779721915722,
21/07/2022 6:25:35 p.m.:167,CaliberationScene,106,7.54298,0.2881967,0.8474873,4.671051,5.047913,teleport_marker_mesh,0.00516683328896761,0.00716490251943469,0.185703307390213,-0.0251977425068617,0.0117021529003978,-0.0292668361216784,
21/07/2022 6:25:35 p.m.:216,CaliberationScene,105,7.497033,0.2881967,0.8474873,4.671051,5.047913,teleport_marker_mesh,-0.000662145845126361,0.0031800139695406,0.180100336670876,-0.0251977425068617,0.0117021529003978,-0.0292668361216784,
21/07/2022 6:25:35 p.m.:256,CaliberationScene,105,7.486822,0.2881967,0.8474873,4.671051,5.047913,teleport_marker_mesh,-0.000662145845126361,0.0031800139695406,0.180100336670876,-0.0251977425068617,0.0117021529003978,-0.0292668361216784,
21/07/2022 6:25:35 p.m.:290,CaliberationScene,105,7.491927,0.2942306,0.8424073,4.671051,5.047913,teleport_marker_mesh,-0.000662145845126361,0.0031800139695406,0.180100336670876,-0.0122394934296608,0.0344514511525631,0.00338435801677406,
21/07/2022 6:25:35 p.m.:327,CaliberationScene,105,7.491927,0.2942306,0.8424073,4.671051,5.047913,teleport_marker_mesh,0.0140234371647239,0.00141803070437163,0.238742426037788,-0.0122394934296608,0.0344514511525631,0.00338435801677406,
21/07/2022 6:25:35 p.m.:378,CaliberationScene,105,7.486822,0.2942306,0.8424073,4.671051,5.047913,teleport_marker_mesh,0.0140234371647239,0.00141803070437163,0.238742426037788,-0.0751431584358215,0.00505053577944636,-0.0238548293709755,
21/07/2022 6:25:35 p.m.:398,CaliberationScene,105,7.486822,0.3069806,0.8450196,4.671051,5.047913,teleport_marker_mesh,-0.0337808392941952,-0.0131225883960724,-0.0450792498886585,-0.0751431584358215,0.00505053577944636,-0.0238548293709755,
21/07/2022 6:25:35 p.m.:419,CaliberationScene,105,7.481717,0.3069806,0.8450196,4.671051,5.047913,teleport_marker_mesh,-0.0337808392941952,-0.0131225883960724,-0.0450792498886585,-0.0751431584358215,0.00505053577944636,-0.0238548293709755,
21/07/2022 6:25:35 p.m.:458,CaliberationScene,105,7.481717,0.3069806,0.8450196,4.671051,5.047913,teleport_marker_mesh,-0.0337808392941952,-0.0131225883960724,-0.0450792498886585,-0.0751431584358215,0.00505053577944636,-0.0238548293709755,
21/07/2022 6:25:35 p.m.:502,CaliberationScene,105,7.476612,0.3069806,0.8450196,4.671051,5.047913,teleport_marker_mesh,-0.0337808392941952,-0.0131225883960724,-0.0450792498886585,-0.0297004133462906,0.0169970113784075,0.00755752716213465,
21/07/2022 6:25:35 p.m.:545,CaliberationScene,107,7.476612,0.2988086,0.8271412,4.671051,5.047913,teleport_marker_mesh,-0.0188966747373343,-4.20888827648014E-05,0.00816573575139046,-0.0297004133462906,0.0169970113784075,0.00755752716213465,
21/07/2022 6:25:35 p.m.:568,CaliberationScene,107,7.476612,0.2988086,0.8271412,4.671051,5.047913,teleport_marker_mesh,-0.0188966747373343,-4.20888827648014E-05,0.00816573575139046,0.0070209139958024,0.0301438421010971,-0.0131043344736099,
21/07/2022 6:25:35 p.m.:594,CaliberationScene,107,7.466401,0.2988086,0.8271412,4.671051,5.047913,teleport_marker_mesh,0.00767247099429369,-0.00611037481576204,-0.0124624045565724,0.0070209139958024,0.0301438421010971,-0.0131043344736099,
21/07/2022 6:25:35 p.m.:640,CaliberationScene,107,7.466401,0.2903113,0.8082395,4.671051,5.047913,teleport_marker_mesh,0.00767247099429369,-0.00611037481576204,-0.0124624045565724,0.0070209139958024,0.0301438421010971,-0.0131043344736099,
21/07/2022 6:25:35 p.m.:663,CaliberationScene,107,7.466401,0.2903113,0.8082395,4.671051,5.047913,teleport_marker_mesh,0.00767247099429369,-0.00611037481576204,-0.0124624045565724,-0.0146167501807213,0.0010653588688001,-0.0144134629517794,
21/07/2022 6:25:35 p.m.:684,CaliberationScene,107,7.466401,0.2903113,0.8082395,4.671051,5.047913,teleport_marker_mesh,-0.00108591525349766,0.000206757729756646,0.0625329688191414,-0.0146167501807213,0.0010653588688001,-0.0144134629517794,
21/07/2022 6:25:35 p.m.:710,CaliberationScene,107,7.466401,0.2903113,0.8082395,4.671051,5.047913,teleport_marker_mesh,-0.00108591525349766,0.000206757729756646,0.0625329688191414,-0.0146167501807213,0.0010653588688001,-0.0144134629517794,
21/07/2022 6:25:35 p.m.:733,CaliberationScene,107,7.466401,0.3032904,0.8135506,4.671051,5.047913,teleport_marker_mesh,-0.00108591525349766,0.000206757729756646,0.0625329688191414,-0.0146167501807213,0.0010653588688001,-0.0144134629517794,
21/07/2022 6:25:35 p.m.:755,CaliberationScene,107,7.461296,0.3032904,0.8135506,4.671051,5.047913,teleport_marker_mesh,-0.00108591525349766,0.000206757729756646,0.0625329688191414,-0.0146167501807213,0.0010653588688001,-0.0144134629517794,
21/07/2022 6:25:35 p.m.:800,CaliberationScene,107,7.466401,0.3032904,0.8135506,4.671051,5.047913,teleport_marker_mesh,-0.00108591525349766,0.000206757729756646,0.0625329688191414,-0.0788594484329224,-0.0258327163755894,0.005791743285954,
21/07/2022 6:25:35 p.m.:825,CaliberationScene,107,7.466401,0.3032904,0.8135506,4.671051,5.047913,teleport_marker_mesh,-0.0311875324696302,-0.000165950710652396,-0.136591225862503,-0.0788594484329224,-0.0258327163755894,0.005791743285954,
21/07/2022 6:25:35 p.m.:846,CaliberationScene,107,7.461296,0.3131638,0.8272522,4.671051,5.047913,teleport_marker_mesh,-0.0311875324696302,-0.000165950710652396,-0.136591225862503,-0.0788594484329224,-0.0258327163755894,0.005791743285954,
21/07/2022 6:25:35 p.m.:890,CaliberationScene,107,7.456191,0.3131638,0.8272522,4.671051,5.047913,teleport_marker_mesh,-0.0311875324696302,-0.000165950710652396,-0.136591225862503,-0.073751837015152,-0.0137255294248462,-0.0726885050535202,
21/07/2022 6:25:35 p.m.:910,CaliberationScene,107,7.456191,0.3131638,0.8272522,4.671051,5.047913,teleport_marker_mesh,-0.0196526497602463,0.0217008646577597,-0.341077834367752,-0.073751837015152,-0.0137255294248462,-0.0726885050535202,
21/07/2022 6:25:35 p.m.:955,CaliberationScene,107,7.451086,0.3131638,0.8272522,4.671051,5.047913,teleport_marker_mesh,-0.0196526497602463,0.0217008646577597,-0.341077834367752,-0.073751837015152,-0.0137255294248462,-0.0726885050535202,
21/07/2022 6:25:35 p.m.:977,CaliberationScene,107,7.456191,0.2976181,0.8285415,4.671051,5.047913,teleport_marker_mesh,-0.0196526497602463,0.0217008646577597,-0.341077834367752,0.0202411916106939,-0.0235793050378561,-0.01573446393013,
21/07/2022 6:25:36 p.m.:5,CaliberationScene,107,7.456191,0.2976181,0.8285415,4.671051,5.047913,teleport_marker_mesh,0.0139775769785047,-0.0222730003297329,-0.158986821770668,0.0202411916106939,-0.0235793050378561,-0.01573446393013,
21/07/2022 6:25:36 p.m.:40,CaliberationScene,107,7.456191,0.2976181,0.8285415,4.671051,5.047913,teleport_marker_mesh,0.0139775769785047,-0.0222730003297329,-0.158986821770668,0.0202411916106939,-0.0235793050378561,-0.01573446393013,
21/07/2022 6:25:36 p.m.:66,CaliberationScene,107,7.456191,0.2976181,0.8285415,4.671051,5.047913,teleport_marker_mesh,0.0139775769785047,-0.0222730003297329,-0.158986821770668,0.0202411916106939,-0.0235793050378561,-0.01573446393013,
21/07/2022 6:25:36 p.m.:106,CaliberationScene,107,7.44598,0.2856673,0.8152812,4.671051,5.047913,teleport_marker_mesh,0.0139775769785047,-0.0222730003297329,-0.158986821770668,0.0236935019493103,-0.0399710275232792,0.00699956389144063,
21/07/2022 6:25:36 p.m.:130,CaliberationScene,103,7.451086,0.2856673,0.8152812,4.671051,5.047913,teleport_marker_mesh,0.0109444074332714,0.00320419692434371,-0.0424557663500309,0.0236935019493103,-0.0399710275232792,0.00699956389144063,
21/07/2022 6:25:36 p.m.:151,CaliberationScene,103,7.451086,0.2856673,0.8152812,4.671051,5.047913,teleport_marker_mesh,0.0109444074332714,0.00320419692434371,-0.0424557663500309,0.0236935019493103,-0.0399710275232792,0.00699956389144063,
21/07/2022 6:25:36 p.m.:193,CaliberationScene,103,7.451086,0.2856673,0.8152812,4.671051,5.047913,teleport_marker_mesh,0.0109444074332714,0.00320419692434371,-0.0424557663500309,-0.000804208626504987,-0.0520147979259491,0.0293714255094528,
21/07/2022 6:25:36 p.m.:234,CaliberationScene,103,7.44598,0.2923183,0.8286332,5.646942,5.446579,Manipulator,-0.0480091795325279,0.0231813658028841,-0.0455986708402634,-0.000804208626504987,-0.0520147979259491,0.0293714255094528,
21/07/2022 6:25:36 p.m.:277,CaliberationScene,103,7.451086,0.2923183,0.8286332,5.646942,5.446579,Manipulator,-0.0480091795325279,0.0231813658028841,-0.0455986708402634,-0.000804208626504987,-0.0520147979259491,0.0293714255094528,
21/07/2022 6:25:36 p.m.:302,CaliberationScene,103,7.451086,0.2923183,0.8286332,5.737473,5.840927,Manipulator,-0.0480091795325279,0.0231813658028841,-0.0455986708402634,0.0173181481659412,0.00562202977016568,0.00401842501014471,
21/07/2022 6:25:36 p.m.:324,CaliberationScene,103,7.440875,0.2811117,0.845399,6.03186,5.823364,Manipulator,-0.0201766472309828,0.00705578085035086,-0.00921607669442892,0.0173181481659412,0.00562202977016568,0.00401842501014471,
21/07/2022 6:25:36 p.m.:365,CaliberationScene,103,7.44598,0.2811117,0.845399,5.749496,5.838531,Manipulator,-0.0201766472309828,0.00705578085035086,-0.00921607669442892,0.0173181481659412,0.00562202977016568,0.00401842501014471,
21/07/2022 6:25:36 p.m.:392,CaliberationScene,103,7.44598,0.2811117,0.845399,5.857239,5.804077,Manipulator,-0.0201766472309828,0.00705578085035086,-0.00921607669442892,0.0934049561619759,-0.0473000109195709,-0.00849296990782022,
21/07/2022 6:25:36 p.m.:432,CaliberationScene,103,7.44598,0.2811117,0.845399,5.70311,5.827377,Manipulator,-0.0495431758463383,0.0144547494128346,0.0118916062638164,0.0934049561619759,-0.0473000109195709,-0.00849296990782022,
21/07/2022 6:25:36 p.m.:455,CaliberationScene,103,7.451086,0.2028155,0.8383253,5.727615,5.821381,Manipulator,-0.0495431758463383,0.0144547494128346,0.0118916062638164,0.0934049561619759,-0.0473000109195709,-0.00849296990782022,
21/07/2022 6:25:36 p.m.:492,CaliberationScene,103,7.451086,0.2028155,0.8383253,5.686996,5.649017,Manipulator,-0.0495431758463383,0.0144547494128346,0.0118916062638164,0.0934049561619759,-0.0473000109195709,-0.00849296990782022,
21/07/2022 6:25:36 p.m.:518,CaliberationScene,103,7.451086,0.2028155,0.8383253,5.661667,5.638885,Manipulator,-0.0495431758463383,0.0144547494128346,0.0118916062638164,-0.00981000903993845,-0.0406355820596218,-0.0786725357174873,
21/07/2022 6:25:36 p.m.:543,CaliberationScene,103,7.44598,0.2028155,0.8383253,5.810883,5.588791,Manipulator,-0.10123848170042,-0.0347354933619499,-0.0570470578968525,-0.00981000903993845,-0.0406355820596218,-0.0786725357174873,
21/07/2022 6:25:36 p.m.:581,CaliberationScene,103,7.44598,0.1217688,0.8379623,5.956635,5.697525,Manipulator,-0.10123848170042,-0.0347354933619499,-0.0570470578968525,-0.00981000903993845,-0.0406355820596218,-0.0786725357174873,
21/07/2022 6:25:36 p.m.:625,CaliberationScene,103,7.451086,0.1217688,0.8379623,5.956635,5.697525,Manipulator,-0.10123848170042,-0.0347354933619499,-0.0570470578968525,-0.00763427978381515,0.00354366237297654,-0.0361924767494202,
21/07/2022 6:25:36 p.m.:651,CaliberationScene,103,7.44598,0.1217688,0.8379623,5.820496,5.943771,Manipulator,-0.00901147536933422,0.0095012653619051,0.011888824403286,-0.00763427978381515,0.00354366237297654,-0.0361924767494202,
21/07/2022 6:25:36 p.m.:688,CaliberationScene,103,7.451086,0.09266704,0.8540796,5.850845,5.828979,Manipulator,-0.00901147536933422,0.0095012653619051,0.011888824403286,-0.00763427978381515,0.00354366237297654,-0.0361924767494202,
21/07/2022 6:25:36 p.m.:712,CaliberationScene,103,7.451086,0.09266704,0.8540796,5.715942,5.839127,Manipulator,-0.00901147536933422,0.0095012653619051,0.011888824403286,-0.0571698285639286,0.0191612914204597,-0.0121532259508967,
21/07/2022 6:25:36 p.m.:753,CaliberationScene,101,7.461296,0.09266704,0.8540796,5.675339,5.839157,Manipulator,-0.0319259501993656,-0.00359958712942898,-0.0474522523581982,-0.0571698285639286,0.0191612914204597,-0.0121532259508967,
21/07/2022 6:25:36 p.m.:779,CaliberationScene,101,7.466401,0.09266704,0.8540796,5.369537,5.712326,Manipulator,-0.0319259501993656,-0.00359958712942898,-0.0474522523581982,-0.0571698285639286,0.0191612914204597,-0.0121532259508967,
21/07/2022 6:25:36 p.m.:800,CaliberationScene,101,7.471507,0.08214453,0.8864751,5.696274,5.720505,Manipulator,-0.0319259501993656,-0.00359958712942898,-0.0474522523581982,0.00111390661913902,0.030986400321126,-0.0158533975481987,
21/07/2022 6:25:36 p.m.:837,CaliberationScene,101,7.476612,0.08214453,0.8864751,5.857025,5.934692,Manipulator,-0.000772577535826713,0.0230660550296307,0.0367233976721764,0.00111390661913902,0.030986400321126,-0.0158533975481987,
21/07/2022 6:25:36 p.m.:859,CaliberationScene,101,7.481717,0.08214453,0.8864751,6.142639,5.977249,Manipulator,-0.000772577535826713,0.0230660550296307,0.0367233976721764,0.00111390661913902,0.030986400321126,-0.0158533975481987,
21/07/2022 6:25:36 p.m.:903,CaliberationScene,101,7.491927,0.08214453,0.8864751,5.997406,5.901657,Manipulator,-0.000772577535826713,0.0230660550296307,0.0367233976721764,0.0438681989908218,-0.0170908160507679,0.00605234690010548,
21/07/2022 6:25:36 p.m.:937,CaliberationScene,101,7.502138,0.0509162,0.8875504,5.746735,5.713348,Manipulator,-0.0461662411689758,-0.0138472281396389,0.108752556145191,0.0438681989908218,-0.0170908160507679,0.00605234690010548,
21/07/2022 6:25:36 p.m.:973,CaliberationScene,101,7.507243,0.0509162,0.8875504,5.56311,5.755798,Manipulator,-0.0461662411689758,-0.0138472281396389,0.108752556145191,0.0438681989908218,-0.0170908160507679,0.00605234690010548,
21/07/2022 6:25:37 p.m.:6,CaliberationScene,101,7.527664,0.0509162,0.8875504,4.998703,5.761429,teleport_marker_mesh,-0.0461662411689758,-0.0138472281396389,0.108752556145191,0.0430533885955811,0.0350950248539448,0.024410692974925,
21/07/2022 6:25:37 p.m.:43,CaliberationScene,101,7.54298,0.02606909,0.8803059,4.998703,5.761429,teleport_marker_mesh,0.0304830241948366,0.0533724240958691,-0.112287655472755,0.0430533885955811,0.0350950248539448,0.024410692974925,
MainScene.,MainScene.,MainScene.,MainScene.,MainScene.,MainScene.,MainScene.,MainScene.,MainScene.,MainScene.,MainScene.,MainScene.,MainScene.,MainScene.,MainScene.,
21/07/2022 6:25:38 p.m.:548,HeartRate,101,7.54298,0.02606909,0.8803059,4.23349,4.473999,teleport_marker_mesh,0.0304830241948366,0.0533724240958691,-0.112287655472755,-0.00694269174709916,-0.0170795265585184,-0.0099255507811904,
21/07/2022 6:25:38 p.m.:597,HeartRate,101,7.568506,0.02606909,0.8803059,4.23349,4.473999,teleport_marker_mesh,-0.0318144261837006,-0.00430052075535059,0.038424838334322,-0.00694269174709916,-0.0170795265585184,-0.0099255507811904,
MainScene,MainScene,MainScene,MainScene,MainScene,MainScene,MainScene,MainScene,MainScene,MainScene,MainScene,MainScene,MainScene,MainScene,MainScene,
21/07/2022 6:25:38 p.m.:798,HeartRate,101,7.594032,0.09252485,0.8401483,4.23349,4.473999,teleport_marker_mesh,-0.0318144261837006,-0.00430052075535059,0.038424838334322,0.0961041301488876,0.0614952072501183,0.0485380589962006,
21/07/2022 6:25:39 p.m.:28,HeartRate,98,8.400659,0.09252485,0.8401483,4.617874,4.591629,FadeQuad,-0.0318144261837006,-0.00430052075535059,0.038424838334322,0.0961041301488876,0.0614952072501183,0.0485380589962006,
21/07/2022 6:25:39 p.m.:101,HeartRate,98,8.43129,0.2135194,0.7580706,4.631912,4.732697,FadeQuad,-0.0318144261837006,-0.00430052075535059,0.038424838334322,0.0961041301488876,0.0614952072501183,0.0485380589962006,
21/07/2022 6:25:39 p.m.:135,HeartRate,98,8.512974,0.2135194,0.7580706,4.68959,4.736526,FadeQuad,-0.0318144261837006,-0.00430052075535059,0.038424838334322,0.0961041301488876,0.0614952072501183,0.0485380589962006,
21/07/2022 6:25:39 p.m.:173,HeartRate,98,8.5385,0.2135194,0.7580706,4.694931,4.740433,FadeQuad,-0.0318144261837006,-0.00430052075535059,0.038424838334322,0.0961041301488876,0.0614952072501183,0.0485380589962006,
21/07/2022 6:25:39 p.m.:194,HeartRate,98,8.5385,0.2135194,0.7580706,4.684311,4.747314,FadeQuad,-0.0318144261837006,-0.00430052075535059,0.038424838334322,0.0961041301488876,0.0614952072501183,0.0485380589962006,
21/07/2022 6:25:39 p.m.:216,HeartRate,97,8.533395,0.2135194,0.7580706,4.66008,4.750488,FadeQuad,-0.0318144261837006,-0.00430052075535059,0.038424838334322,0.0961041301488876,0.0614952072501183,0.0485380589962006,
21/07/2022 6:25:39 p.m.:245,HeartRate,97,8.52829,0.3809103,0.6222064,4.541214,4.699036,FadeQuad,-0.0318144261837006,-0.00430052075535059,0.038424838334322,0.0961041301488876,0.0614952072501183,0.0485380589962006,
21/07/2022 6:25:39 p.m.:284,HeartRate,97,8.523184,0.3809103,0.6222064,4.430878,4.715012,FadeQuad,-0.0318144261837006,-0.00430052075535059,0.038424838334322,0.0961041301488876,0.0614952072501183,0.0485380589962006,
21/07/2022 6:25:39 p.m.:320,HeartRate,97,8.523184,0.3809103,0.6222064,4.408478,4.624176,FadeQuad,-0.0318144261837006,-0.00430052075535059,0.038424838334322,0.0961041301488876,0.0614952072501183,0.0485380589962006,
21/07/2022 6:25:39 p.m.:353,HeartRate,97,8.512974,0.3809103,0.6222064,4.383469,4.685333,FadeQuad,-0.0318144261837006,-0.00430052075535059,0.038424838334322,0.0961041301488876,0.0614952072501183,0.0485380589962006,
21/07/2022 6:25:39 p.m.:374,HeartRate,97,8.512974,0.4362443,0.5801296,4.384079,4.687408,FadeQuad,-0.0318144261837006,-0.00430052075535059,0.038424838334322,0.0961041301488876,0.0614952072501183,0.0485380589962006,
21/07/2022 6:25:39 p.m.:392,HeartRate,97,8.502763,0.4362443,0.5801296,4.388718,4.687134,FadeQuad,-0.0318144261837006,-0.00430052075535059,0.038424838334322,0.0961041301488876,0.0614952072501183,0.0485380589962006,
21/07/2022 6:25:39 p.m.:412,HeartRate,97,8.482343,0.4362443,0.5801296,4.390915,4.687119,FadeQuad,-0.0318144261837006,-0.00430052075535059,0.038424838334322,0.0961041301488876,0.0614952072501183,0.0485380589962006,
21/07/2022 6:25:39 p.m.:430,HeartRate,97,8.477237,0.4362443,0.5801296,4.395432,4.68573,FadeQuad,-0.0318144261837006,-0.00430052075535059,0.038424838334322,0.0961041301488876,0.0614952072501183,0.0485380589962006,
21/07/2022 6:25:39 p.m.:446,HeartRate,97,8.467027,0.4362443,0.5801296,4.395111,4.689224,FadeQuad,-0.0318144261837006,-0.00430052075535059,0.038424838334322,0.0961041301488876,0.0614952072501183,0.0485380589962006,
21/07/2022 6:25:39 p.m.:489,HeartRate,97,8.467027,0.4084888,0.5506118,4.429703,4.682816,FadeQuad,-0.0318144261837006,-0.00430052075535059,0.038424838334322,0.0961041301488876,0.0614952072501183,0.0485380589962006,
21/07/2022 6:25:39 p.m.:512,HeartRate,97,8.461922,0.4084888,0.5506118,4.393723,4.696838,FadeQuad,-0.0318144261837006,-0.00430052075535059,0.038424838334322,0.0961041301488876,0.0614952072501183,0.0485380589962006,
21/07/2022 6:25:39 p.m.:531,HeartRate,97,8.451711,0.4084888,0.5506118,4.424789,4.696518,FadeQuad,-0.0318144261837006,-0.00430052075535059,0.038424838334322,0.0961041301488876,0.0614952072501183,0.0485380589962006,
21/07/2022 6:25:39 p.m.:570,HeartRate,97,8.441501,0.4084888,0.5506118,4.436264,4.726273,FadeQuad,-0.0318144261837006,-0.00430052075535059,0.038424838334322,0.0961041301488876,0.0614952072501183,0.0485380589962006,
21/07/2022 6:25:39 p.m.:613,HeartRate,97,8.43129,0.4084888,0.5506118,4.506302,4.746445,FadeQuad,-0.0318144261837006,-0.00430052075535059,0.038424838334322,0.0961041301488876,0.0614952072501183,0.0485380589962006,
21/07/2022 6:25:39 p.m.:646,HeartRate,97,8.43129,0.4321503,0.5246826,4.533844,4.799911,FadeQuad,-0.0318144261837006,-0.00430052075535059,0.038424838334322,0.0961041301488876,0.0614952072501183,0.0485380589962006,
21/07/2022 6:25:39 p.m.:672,HeartRate,97,8.410869,0.4321503,0.5246826,4.579758,4.812546,FadeQuad,-0.0318144261837006,-0.00430052075535059,0.038424838334322,0.0961041301488876,0.0614952072501183,0.0485380589962006,
21/07/2022 6:25:39 p.m.:707,HeartRate,97,8.400659,0.4321503,0.5246826,4.622452,4.83638,FadeQuad,-0.0318144261837006,-0.00430052075535059,0.038424838334322,0.0961041301488876,0.0614952072501183,0.0485380589962006,
21/07/2022 6:25:39 p.m.:736,HeartRate,97,8.380238,0.4888581,0.5115728,4.720917,4.863693,FadeQuad,-0.0318144261837006,-0.00430052075535059,0.038424838334322,0.0961041301488876,0.0614952072501183,0.0485380589962006,
21/07/2022 6:25:39 p.m.:756,HeartRate,97,8.370028,0.4888581,0.5115728,4.73877,4.793777,FadeQuad,-0.0318144261837006,-0.00430052075535059,0.038424838334322,0.0961041301488876,0.0614952072501183,0.0485380589962006,
21/07/2022 6:25:39 p.m.:776,HeartRate,97,8.354712,0.4888581,0.5115728,5.143845,4.986801,FadeQuad,-0.0318144261837006,-0.00430052075535059,0.038424838334322,0.0961041301488876,0.0614952072501183,0.0485380589962006,
21/07/2022 6:25:39 p.m.:811,HeartRate,97,8.344501,0.4888581,0.5115728,5.071854,5.144424,FadeQuad,-0.0318144261837006,-0.00430052075535059,0.038424838334322,0.0961041301488876,0.0614952072501183,0.0485380589962006,
21/07/2022 6:25:39 p.m.:834,HeartRate,97,8.344501,0.544596,0.5052741,5.018082,5.105972,FadeQuad,-0.0318144261837006,-0.00430052075535059,0.038424838334322,0.0961041301488876,0.0614952072501183,0.0485380589962006,
21/07/2022 6:25:39 p.m.:877,HeartRate,94,8.334291,0.544596,0.5052741,5.210846,5.083405,FadeQuad,-0.0318144261837006,-0.00430052075535059,0.038424838334322,0.0961041301488876,0.0614952072501183,0.0485380589962006,
21/07/2022 6:25:39 p.m.:898,HeartRate,94,8.303659,0.544596,0.5052741,5.030518,5.314514,FadeQuad,-0.0318144261837006,-0.00430052075535059,0.038424838334322,0.0961041301488876,0.0614952072501183,0.0485380589962006,
21/07/2022 6:25:39 p.m.:935,HeartRate,94,8.308764,0.5382425,0.500654,4.936264,5.250595,FadeQuad,-0.0318144261837006,-0.00430052075535059,0.038424838334322,0.0961041301488876,0.0614952072501183,0.0485380589962006,
21/07/2022 6:25:39 p.m.:975,HeartRate,94,8.273027,0.5382425,0.500654,4.914078,5.133926,FadeQuad,-0.0318144261837006,-0.00430052075535059,0.038424838334322,0.0961041301488876,0.0614952072501183,0.0485380589962006,
21/07/2022 6:25:40 p.m.:14,HeartRate,94,8.273027,0.5382425,0.500654,4.909058,5.092804,FadeQuad,-0.0318144261837006,-0.00430052075535059,0.038424838334322,0.0961041301488876,0.0614952072501183,0.0485380589962006,
21/07/2022 6:25:40 p.m.:47,HeartRate,94,8.262817,0.5382425,0.500654,4.938736,4.948227,FadeQuad,-0.0318144261837006,-0.00430052075535059,0.038424838334322,0.0961041301488876,0.0614952072501183,0.0485380589962006,
21/07/2022 6:25:40 p.m.:68,HeartRate,94,8.232186,0.5004604,0.4868828,4.953812,5.025009,FadeQuad,-0.0318144261837006,-0.00430052075535059,0.038424838334322,0.0961041301488876,0.0614952072501183,0.0485380589962006,
21/07/2022 6:25:40 p.m.:88,HeartRate,94,8.21687,0.5004604,0.4868828,5.041626,4.92012,FadeQuad,-0.0318144261837006,-0.00430052075535059,0.038424838334322,0.0961041301488876,0.0614952072501183,0.0485380589962006,
21/07/2022 6:25:40 p.m.:137,HeartRate,94,8.196449,0.5004604,0.4868828,4.939545,4.960495,FadeQuad,-0.0318144261837006,-0.00430052075535059,0.038424838334322,0.0961041301488876,0.0614952072501183,0.0485380589962006,
21/07/2022 6:25:40 p.m.:157,HeartRate,94,8.191344,0.5004604,0.4868828,4.877121,4.925568,FadeQuad,-0.0318144261837006,-0.00430052075535059,0.038424838334322,0.0961041301488876,0.0614952072501183,0.0485380589962006,
21/07/2022 6:25:40 p.m.:178,HeartRate,94,8.191344,0.521174,0.4677685,4.820374,4.9077,FadeQuad,-0.0318144261837006,-0.00430052075535059,0.038424838334322,0.0961041301488876,0.0614952072501183,0.0485380589962006,
21/07/2022 6:25:40 p.m.:197,HeartRate,94,8.191344,0.521174,0.4677685,4.825043,4.991348,FadeQuad,-0.0318144261837006,-0.00430052075535059,0.038424838334322,0.0961041301488876,0.0614952072501183,0.0485380589962006,
21/07/2022 6:25:40 p.m.:217,HeartRate,94,8.165818,0.521174,0.4677685,4.685486,4.941208,FadeQuad,-0.0318144261837006,-0.00430052075535059,0.038424838334322,0.0961041301488876,0.0614952072501183,0.0485380589962006,
21/07/2022 6:25:40 p.m.:259,HeartRate,94,8.165818,0.521174,0.4677685,4.606186,4.936386,FadeQuad,-0.0318144261837006,-0.00430052075535059,0.038424838334322,0.0961041301488876,0.0614952072501183,0.0485380589962006,
21/07/2022 6:25:40 p.m.:295,HeartRate,94,8.165818,0.521174,0.4677685,4.599258,4.980118,FadeQuad,-0.0318144261837006,-0.00430052075535059,0.038424838334322,0.0961041301488876,0.0614952072501183,0.0485380589962006,
21/07/2022 6:25:40 p.m.:329,HeartRate,94,8.119871,0.6162462,0.4414602,4.899429,5.043106,FadeQuad,-0.0318144261837006,-0.00430052075535059,0.038424838334322,0.0961041301488876,0.0614952072501183,0.0485380589962006,
21/07/2022 6:25:40 p.m.:348,HeartRate,94,8.089239,0.6162462,0.4414602,4.845856,5.123077,FadeQuad,-0.0318144261837006,-0.00430052075535059,0.038424838334322,0.0961041301488876,0.0614952072501183,0.0485380589962006,
21/07/2022 6:25:40 p.m.:391,HeartRate,94,8.079029,0.6162462,0.4414602,4.879456,5.121979,FadeQuad,-0.0318144261837006,-0.00430052075535059,0.038424838334322,0.0961041301488876,0.0614952072501183,0.0485380589962006,
21/07/2022 6:25:40 p.m.:413,HeartRate,94,8.053503,0.6162462,0.4414602,4.960602,5.190292,FadeQuad,-0.0318144261837006,-0.00430052075535059,0.038424838334322,0.0961041301488876,0.0614952072501183,0.0485380589962006,
21/07/2022 6:25:40 p.m.:444,HeartRate,95,8.043292,0.6478556,0.386972,4.755722,5.133957,FadeQuad,-0.0318144261837006,-0.00430052075535059,0.038424838334322,0.0961041301488876,0.0614952072501183,0.0485380589962006,
21/07/2022 6:25:40 p.m.:479,HeartRate,95,8.033082,0.6478556,0.386972,5.068008,5.033951,FadeQuad,-0.0318144261837006,-0.00430052075535059,0.038424838334322,0.0961041301488876,0.0614952072501183,0.0485380589962006,
