Timestamp,collidingObject,HeartRate,CognitiveLoad,Attention,Relaxation,leftPupilDialation,rightPupilDialation,Condition,AF3,AF4,FP1,FP2,AF7,AF8,
20/07/2022 11:22:39 a.m.:670,FadeQuad,30,5.766359,0.04657524,0.9442429,3.436661,3.668182,HeartRate,-0.00402163807302713,-0.0129171321168542,0.000441846175817773,0.000897248450201005,0.010483824647963,-0.00457922555506229,
20/07/2022 11:22:39 a.m.:704,FadeQuad,30,5.766359,0.04657524,0.9442429,3.463806,3.74147,HeartRate,-0.00402163807302713,-0.0129171321168542,0.000441846175817773,0.000897248450201005,0.010483824647963,-0.00457922555506229,
20/07/2022 11:22:39 a.m.:741,FadeQuad,30,5.766359,0.04657524,0.9442429,3.459122,3.775558,HeartRate,-0.00402163807302713,-0.0129171321168542,0.000441846175817773,0.000897248450201005,0.010483824647963,-0.00457922555506229,
20/07/2022 11:22:39 a.m.:775,FadeQuad,30,5.766359,0.03003282,0.9625803,3.511108,3.711884,HeartRate,-0.00402163807302713,-0.0129171321168542,0.000441846175817773,0.000897248450201005,0.010483824647963,-0.00457922555506229,
20/07/2022 11:22:39 a.m.:816,FadeQuad,30,5.771464,0.03003282,0.9625803,3.50647,3.792374,HeartRate,-0.00402163807302713,-0.0129171321168542,0.000441846175817773,0.000897248450201005,0.010483824647963,-0.00457922555506229,
20/07/2022 11:22:39 a.m.:851,FadeQuad,30,5.781675,0.03003282,0.9625803,3.474915,3.878815,HeartRate,-0.00402163807302713,-0.0129171321168542,0.000441846175817773,0.000897248450201005,0.010483824647963,-0.00457922555506229,
20/07/2022 11:22:39 a.m.:885,FadeQuad,30,5.781675,0.01909149,0.9700397,3.421082,3.880615,HeartRate,-0.00402163807302713,-0.0129171321168542,0.000441846175817773,0.000897248450201005,0.010483824647963,-0.00457922555506229,
20/07/2022 11:22:39 a.m.:925,FadeQuad,30,5.791885,0.01909149,0.9700397,3.446884,3.631363,HeartRate,-0.00402163807302713,-0.0129171321168542,0.000441846175817773,0.000897248450201005,0.010483824647963,-0.00457922555506229,
20/07/2022 11:22:39 a.m.:970,FadeQuad,30,5.802096,0.01909149,0.9700397,3.502579,3.794785,HeartRate,-0.00402163807302713,-0.0129171321168542,0.000441846175817773,0.000897248450201005,0.010483824647963,-0.00457922555506229,
20/07/2022 11:22:40 a.m.:4,FadeQuad,30,5.812306,0.01499119,0.9572983,3.508881,3.734741,HeartRate,-0.00402163807302713,-0.0129171321168542,0.000441846175817773,0.000897248450201005,0.010483824647963,-0.00457922555506229,
