Timestamp,collidingObject,HeartRate,CognitiveLoad,Attention,Relaxation,leftPupilDialation,rightPupilDialation,Condition,AF3,AF4,FP1,FP2,AF7,AF8,
20/07/2022 11:11:39 a.m.:343,,79,3.643224,0.7943196,0.397806,0,0,CaliberationScene,0.0160726215690374,-0.0153613025322557,-0.211807414889336,-0.180541932582855,-0.157713502645493,-0.192480057477951,
20/07/2022 11:11:39 a.m.:367,,79,3.643224,0.7083558,0.3664734,0,0,CaliberationScene,0.0160726215690374,-0.0153613025322557,-0.211807414889336,-0.0119908982887864,-0.0213577374815941,-0.047905195504427,
20/07/2022 11:11:39 a.m.:392,,79,3.644689,0.7083558,0.3664734,0,0,CaliberationScene,-0.00409140065312386,0.018515357747674,-0.0336936935782433,-0.0119908982887864,-0.0213577374815941,-0.047905195504427,
20/07/2022 11:11:39 a.m.:422,,79,3.643224,0.7083558,0.3664734,0,0,CaliberationScene,-0.00409140065312386,0.018515357747674,-0.0336936935782433,-0.0119908982887864,-0.0213577374815941,-0.047905195504427,
20/07/2022 11:11:39 a.m.:450,,79,3.641758,0.7083558,0.3664734,0,0,CaliberationScene,-0.00409140065312386,0.018515357747674,-0.0336936935782433,-0.0119908982887864,-0.0213577374815941,-0.047905195504427,
20/07/2022 11:11:39 a.m.:473,,79,3.640293,0.5522665,0.2886279,0,0,CaliberationScene,-0.00409140065312386,0.018515357747674,-0.0336936935782433,0.0362630672752857,0.0242525078356266,0.00478881457820535,
20/07/2022 11:11:39 a.m.:495,,79,3.638828,0.5522665,0.2886279,0,0,CaliberationScene,0.00595555314794183,0.0397125519812107,0.0396956689655781,0.0362630672752857,0.0242525078356266,0.00478881457820535,
20/07/2022 11:11:39 a.m.:518,,79,3.638828,0.5522665,0.2886279,0,0,CaliberationScene,0.00595555314794183,0.0397125519812107,0.0396956689655781,0.0362630672752857,0.0242525078356266,0.00478881457820535,
20/07/2022 11:11:39 a.m.:545,,79,3.638828,0.5522665,0.2886279,0,0,CaliberationScene,0.00595555314794183,0.0397125519812107,0.0396956689655781,0.0362630672752857,0.0242525078356266,0.00478881457820535,
20/07/2022 11:11:39 a.m.:579,,79,3.635897,0.4268165,0.2926863,0,0,CaliberationScene,0.00595555314794183,0.0397125519812107,0.0396956689655781,0.0447970815002918,-0.0489417798817158,-0.00275974441319704,
20/07/2022 11:11:39 a.m.:602,,79,3.632967,0.4268165,0.2926863,0,0,CaliberationScene,1.90466817002743E-05,0.0674975961446762,0.0808915495872498,0.0447970815002918,-0.0489417798817158,-0.00275974441319704,
20/07/2022 11:11:39 a.m.:626,,79,3.634432,0.4268165,0.2926863,0,0,CaliberationScene,1.90466817002743E-05,0.0674975961446762,0.0808915495872498,0.0447970815002918,-0.0489417798817158,-0.00275974441319704,
20/07/2022 11:11:39 a.m.:652,,79,3.631502,0.4268165,0.2926863,0,0,CaliberationScene,1.90466817002743E-05,0.0674975961446762,0.0808915495872498,0.0447970815002918,-0.0489417798817158,-0.00275974441319704,
20/07/2022 11:11:39 a.m.:673,,79,3.631502,0.3945603,0.3890048,0,0,CaliberationScene,1.90466817002743E-05,0.0674975961446762,0.0808915495872498,0.0930149182677269,-0.0144236441701651,-0.000842801295220852,
20/07/2022 11:11:39 a.m.:696,,79,3.632967,0.3945603,0.3890048,0,0,CaliberationScene,0.0218133814632893,0.0636564493179321,0.0533650405704975,0.0930149182677269,-0.0144236441701651,-0.000842801295220852,
20/07/2022 11:11:39 a.m.:729,,79,3.630037,0.3945603,0.3890048,0,0,CaliberationScene,0.0218133814632893,0.0636564493179321,0.0533650405704975,0.0930149182677269,-0.0144236441701651,-0.000842801295220852,
20/07/2022 11:11:39 a.m.:759,,79,3.628572,0.3945603,0.3890048,0,0,CaliberationScene,0.0218133814632893,0.0636564493179321,0.0533650405704975,0.0930149182677269,-0.0144236441701651,-0.000842801295220852,
20/07/2022 11:11:39 a.m.:788,,79,3.630037,0.3945603,0.3890048,0,0,CaliberationScene,0.0218133814632893,0.0636564493179321,0.0533650405704975,0.0958151891827583,-0.0101273786276579,-0.0289278626441956,
20/07/2022 11:11:39 a.m.:808,,79,3.628572,0.4458679,0.4800266,0,0,CaliberationScene,-0.0026864605024457,0.0582339875400066,-0.0037840015720576,0.0958151891827583,-0.0101273786276579,-0.0289278626441956,
20/07/2022 11:11:39 a.m.:831,,79,3.630037,0.4458679,0.4800266,0,0,CaliberationScene,-0.0026864605024457,0.0582339875400066,-0.0037840015720576,0.0958151891827583,-0.0101273786276579,-0.0289278626441956,
20/07/2022 11:11:39 a.m.:855,,79,3.630037,0.4458679,0.4800266,0,0,CaliberationScene,-0.0026864605024457,0.0582339875400066,-0.0037840015720576,0.0958151891827583,-0.0101273786276579,-0.0289278626441956,
20/07/2022 11:11:39 a.m.:877,,79,3.630037,0.4458679,0.4800266,0,0,CaliberationScene,-0.0026864605024457,0.0582339875400066,-0.0037840015720576,0.0958151891827583,-0.0101273786276579,-0.0289278626441956,
20/07/2022 11:11:39 a.m.:918,,79,3.627106,0.4458679,0.4800266,0,0,CaliberationScene,-0.0026864605024457,0.0582339875400066,-0.0037840015720576,0.0367642417550087,-0.00344027229584754,-0.0868683457374573,
20/07/2022 11:11:39 a.m.:940,,79,3.627106,0.4626975,0.4139827,0,0,CaliberationScene,0.0255826413631439,0.0499506294727325,-0.000855105230584741,0.0367642417550087,-0.00344027229584754,-0.0868683457374573,
20/07/2022 11:11:39 a.m.:968,,79,3.625641,0.4626975,0.4139827,0,0,CaliberationScene,0.0255826413631439,0.0499506294727325,-0.000855105230584741,0.0367642417550087,-0.00344027229584754,-0.0868683457374573,
20/07/2022 11:11:39 a.m.:993,,79,3.622711,0.4626975,0.4139827,0,0,CaliberationScene,0.0255826413631439,0.0499506294727325,-0.000855105230584741,-0.00129371066577733,-0.00985329784452915,-0.0786031186580658,
20/07/2022 11:11:40 a.m.:19,,79,3.624176,0.4626975,0.4139827,0,0,CaliberationScene,0.00593297509476542,0.0330738164484501,-0.0284732338041067,-0.00129371066577733,-0.00985329784452915,-0.0786031186580658,
20/07/2022 11:11:40 a.m.:41,,89,3.622711,0.3762841,0.401996,0,0,CaliberationScene,0.00593297509476542,0.0330738164484501,-0.0284732338041067,-0.00129371066577733,-0.00985329784452915,-0.0786031186580658,
20/07/2022 11:11:40 a.m.:73,,89,3.621245,0.3762841,0.401996,0,0,CaliberationScene,0.00593297509476542,0.0330738164484501,-0.0284732338041067,-0.00129371066577733,-0.00985329784452915,-0.0786031186580658,
20/07/2022 11:11:40 a.m.:95,,89,3.61978,0.3762841,0.401996,0,0,CaliberationScene,0.00593297509476542,0.0330738164484501,-0.0284732338041067,-0.0425247624516487,-0.0423061773180962,-0.104974806308746,
20/07/2022 11:11:40 a.m.:122,,89,3.621245,0.3762841,0.401996,0,0,CaliberationScene,-0.0143717229366302,-0.00677415169775486,-0.0573455281555653,-0.0425247624516487,-0.0423061773180962,-0.104974806308746,
20/07/2022 11:11:40 a.m.:146,,89,3.61978,0.2268981,0.4785315,0,0,CaliberationScene,-0.0143717229366302,-0.00677415169775486,-0.0573455281555653,-0.0425247624516487,-0.0423061773180962,-0.104974806308746,
20/07/2022 11:11:40 a.m.:186,,89,3.61978,0.2268981,0.4785315,0,0,CaliberationScene,-0.0143717229366302,-0.00677415169775486,-0.0573455281555653,-0.0533950291574001,-0.0755145028233528,-0.0866188257932663,
20/07/2022 11:11:40 a.m.:217,,89,3.61685,0.2268981,0.4785315,0,0,CaliberationScene,-0.025093974545598,-0.019955413416028,-0.0203015357255936,-0.0533950291574001,-0.0755145028233528,-0.0866188257932663,
20/07/2022 11:11:40 a.m.:252,,89,3.618315,0.2268981,0.4785315,0,0,CaliberationScene,-0.025093974545598,-0.019955413416028,-0.0203015357255936,-0.0533950291574001,-0.0755145028233528,-0.0866188257932663,
20/07/2022 11:11:40 a.m.:289,,89,3.61685,0.09293748,0.5948058,0,0,CaliberationScene,-0.025093974545598,-0.019955413416028,-0.0203015357255936,-0.0533950291574001,-0.0755145028233528,-0.0866188257932663,
20/07/2022 11:11:40 a.m.:313,,89,3.618315,0.09293748,0.5948058,0,0,CaliberationScene,-0.00984217971563339,-0.019955413416028,0.00180437741801143,-0.0106698721647263,-0.0453066602349281,-0.0480671115219593,
20/07/2022 11:11:40 a.m.:338,,89,3.613919,0.09293748,0.5948058,0,0,CaliberationScene,-0.00984217971563339,-0.0014759770128876,0.00180437741801143,-0.0106698721647263,-0.0453066602349281,-0.0480671115219593,
20/07/2022 11:11:40 a.m.:385,,89,3.615385,0.09293748,0.5948058,0,0,CaliberationScene,-0.00984217971563339,-0.0014759770128876,0.00180437741801143,-0.0106698721647263,-0.0453066602349281,-0.0480671115219593,
20/07/2022 11:11:40 a.m.:426,,89,3.612454,0.03806719,0.6336066,0,0,CaliberationScene,-0.00984217971563339,-0.0014759770128876,0.00180437741801143,-0.0126593476161361,-0.0336033962666988,-0.0941974073648453,
20/07/2022 11:11:40 a.m.:450,,89,3.613919,0.03806719,0.6336066,0,0,CaliberationScene,-0.0194405019283295,0.00666203675791621,0.00471194321289659,-0.0126593476161361,-0.0336033962666988,-0.0941974073648453,
20/07/2022 11:11:40 a.m.:481,,89,3.612454,0.03806719,0.6336066,0,0,CaliberationScene,-0.0194405019283295,0.00666203675791621,0.00471194321289659,-0.0126593476161361,-0.0336033962666988,-0.0941974073648453,
20/07/2022 11:11:40 a.m.:505,,89,3.610989,0.0194904,0.641254,0,0,CaliberationScene,-0.0194405019283295,0.00666203675791621,0.00471194321289659,-0.008155332878232,-0.0579952821135521,-0.0808940902352333,
20/07/2022 11:11:40 a.m.:536,,89,3.610989,0.0194904,0.641254,0,0,CaliberationScene,-0.0317210704088211,-0.0105496291071177,0.0197681915014982,-0.008155332878232,-0.0579952821135521,-0.0808940902352333,
20/07/2022 11:11:40 a.m.:560,,89,3.609524,0.0194904,0.641254,0,0,CaliberationScene,-0.0317210704088211,-0.0105496291071177,0.0197681915014982,-0.008155332878232,-0.0579952821135521,-0.0808940902352333,
20/07/2022 11:11:40 a.m.:590,,89,3.610989,0.0194904,0.641254,0,0,CaliberationScene,-0.0317210704088211,-0.0105496291071177,0.0197681915014982,-0.008155332878232,-0.0579952821135521,-0.0808940902352333,
20/07/2022 11:11:40 a.m.:616,,89,3.608059,0.007983269,0.6639324,0,0,CaliberationScene,-0.0317210704088211,-0.0105496291071177,0.0197681915014982,-0.00121490960009396,-0.0270704794675112,-0.0422831773757935,
20/07/2022 11:11:40 a.m.:639,,86,3.609524,0.007983269,0.6639324,0,0,CaliberationScene,-0.035407230257988,-0.01410529948771,-0.0140502853319049,-0.00121490960009396,-0.0270704794675112,-0.0422831773757935,
20/07/2022 11:11:40 a.m.:679,,86,3.609524,0.007983269,0.6639324,0,0,CaliberationScene,-0.035407230257988,-0.01410529948771,-0.0140502853319049,-0.00121490960009396,-0.0270704794675112,-0.0422831773757935,
20/07/2022 11:11:40 a.m.:716,,86,3.606593,0.007983269,0.6639324,0,0,CaliberationScene,-0.035407230257988,-0.01410529948771,-0.0140502853319049,0.0368069261312485,-0.0151951089501381,0.0268018040806055,
20/07/2022 11:11:40 a.m.:738,,86,3.606593,0.003269947,0.7101988,0,0,CaliberationScene,0.00326074101030827,0.0123260887339711,-0.00979967508465052,0.0368069261312485,-0.0151951089501381,0.0268018040806055,
20/07/2022 11:11:40 a.m.:762,,86,3.609524,0.003269947,0.7101988,0,0,CaliberationScene,0.00326074101030827,0.0123260887339711,-0.00979967508465052,0.0368069261312485,-0.0151951089501381,0.0268018040806055,
20/07/2022 11:11:40 a.m.:785,,86,3.609524,0.003269947,0.7101988,0,0,CaliberationScene,0.00326074101030827,0.0123260887339711,-0.00979967508465052,0.0368069261312485,-0.0151951089501381,0.0268018040806055,
20/07/2022 11:11:40 a.m.:814,,86,3.605128,0.003269947,0.7101988,0,0,CaliberationScene,0.00326074101030827,0.0123260887339711,-0.00979967508465052,0.0220504235476255,-0.0267764776945114,0.0127496672794223,
20/07/2022 11:11:40 a.m.:843,,86,3.605128,0.001339371,0.7319039,0,0,CaliberationScene,-0.0100635914131999,-0.00180756358895451,-0.0253095366060734,0.0220504235476255,-0.0267764776945114,0.0127496672794223,
20/07/2022 11:11:40 a.m.:871,,86,3.606593,0.001339371,0.7319039,0,0,CaliberationScene,-0.0100635914131999,-0.00180756358895451,-0.0253095366060734,0.0220504235476255,-0.0267764776945114,0.0127496672794223,
20/07/2022 11:11:40 a.m.:901,,86,3.605128,0.001339371,0.7319039,0,0,CaliberationScene,-0.0100635914131999,-0.00180756358895451,-0.0253095366060734,0.0220504235476255,-0.0267764776945114,0.0127496672794223,
20/07/2022 11:11:40 a.m.:935,,86,3.605128,0.001339371,0.7319039,0,0,CaliberationScene,-0.0100635914131999,-0.00180756358895451,-0.0253095366060734,0.0183677989989519,-0.0064649642445147,0.0173212923109531,
20/07/2022 11:11:40 a.m.:960,,86,3.603663,0.002493925,0.7011606,0,0,CaliberationScene,0.019997850060463,0.00703360885381699,-0.0233182553201914,0.0183677989989519,-0.0064649642445147,0.0173212923109531,
20/07/2022 11:11:40 a.m.:983,,86,3.605128,0.002493925,0.7011606,0,0,CaliberationScene,0.019997850060463,0.00703360885381699,-0.0233182553201914,0.0183677989989519,-0.0064649642445147,0.0173212923109531,
20/07/2022 11:11:41 a.m.:4,,86,3.603663,0.002493925,0.7011606,0,0,CaliberationScene,0.019997850060463,0.00703360885381699,-0.0233182553201914,0.00553144048899412,0.00220027239993215,0.0346137583255768,
20/07/2022 11:11:41 a.m.:42,,86,3.602198,0.002493925,0.7011606,0,0,CaliberationScene,0.00997063703835011,-0.00490713305771351,-0.01256746891886,0.00553144048899412,0.00220027239993215,0.0346137583255768,
20/07/2022 11:11:41 a.m.:70,,86,3.600733,0.01415415,0.6616029,0,0,CaliberationScene,0.00997063703835011,-0.00490713305771351,-0.01256746891886,0.00553144048899412,0.00220027239993215,0.0346137583255768,
20/07/2022 11:11:41 a.m.:94,,86,3.602198,0.01415415,0.6616029,0,0,CaliberationScene,0.00997063703835011,-0.00490713305771351,-0.01256746891886,0.00553144048899412,0.00220027239993215,0.0346137583255768,
20/07/2022 11:11:41 a.m.:117,,86,3.600733,0.01415415,0.6616029,0,0,CaliberationScene,0.00997063703835011,-0.00490713305771351,-0.01256746891886,0.00848687998950481,0.0280379075556993,0.0274400319904089,
20/07/2022 11:11:41 a.m.:146,,86,3.602198,0.01415415,0.6616029,0,0,CaliberationScene,0.0118033271282911,0.0110603449866176,0.0234158784151077,0.00848687998950481,0.0280379075556993,0.0274400319904089,
20/07/2022 11:11:41 a.m.:168,,86,3.599267,0.01707229,0.6700745,0,0,CaliberationScene,0.0118033271282911,0.0110603449866176,0.0234158784151077,0.00848687998950481,0.0280379075556993,0.0274400319904089,
20/07/2022 11:11:41 a.m.:200,,86,3.599267,0.01707229,0.6700745,0,0,CaliberationScene,0.0118033271282911,0.0110603449866176,0.0234158784151077,0.00848687998950481,0.0280379075556993,0.0274400319904089,
20/07/2022 11:11:41 a.m.:224,,86,3.597802,0.01707229,0.6700745,0,0,CaliberationScene,0.0118033271282911,0.0110603449866176,0.0234158784151077,-0.00968670193105936,0.0136884627863765,0.0252226516604424,
20/07/2022 11:11:41 a.m.:251,,86,3.597802,0.01707229,0.6700745,0,0,CaliberationScene,0.0137663632631302,-0.00156799785327166,-0.0065558347851038,-0.00968670193105936,0.0136884627863765,0.0252226516604424,
20/07/2022 11:11:41 a.m.:274,,86,3.599267,0.006992811,0.7435745,0,0,CaliberationScene,0.0137663632631302,-0.00156799785327166,-0.0065558347851038,-0.00968670193105936,0.0136884627863765,0.0252226516604424,
20/07/2022 11:11:41 a.m.:297,,103,3.600733,0.006992811,0.7435745,0,0,CaliberationScene,0.0137663632631302,-0.00156799785327166,-0.0065558347851038,-0.00968670193105936,0.0136884627863765,0.0252226516604424,
20/07/2022 11:11:41 a.m.:321,,103,3.599267,0.006992811,0.7435745,0,0,CaliberationScene,0.0137663632631302,-0.00156799785327166,-0.0065558347851038,-0.00136290513910353,0.0424410961568356,0.0306331291794777,
20/07/2022 11:11:41 a.m.:350,,103,3.599267,0.006992811,0.7435745,0,0,CaliberationScene,0.00451080966740847,0.00365120451897383,-0.0102380076423287,-0.00136290513910353,0.0424410961568356,0.0306331291794777,
20/07/2022 11:11:41 a.m.:376,,103,3.596337,0.006992811,0.7435745,0,0,CaliberationScene,0.00451080966740847,0.00365120451897383,-0.0102380076423287,-0.00136290513910353,0.0424410961568356,0.0306331291794777,
20/07/2022 11:11:41 a.m.:400,,103,3.599267,0.002291404,0.8079431,0,0,CaliberationScene,0.00451080966740847,0.00365120451897383,-0.0102380076423287,-0.00136290513910353,0.0424410961568356,0.0306331291794777,
20/07/2022 11:11:41 a.m.:426,,103,3.597802,0.002291404,0.8079431,0,0,CaliberationScene,0.00451080966740847,0.00365120451897383,-0.0102380076423287,0.000312024116283283,0.0264636855572462,0.0228995475918055,
20/07/2022 11:11:41 a.m.:448,,103,3.596337,0.002291404,0.8079431,0,0,CaliberationScene,0.00728522334247828,-0.00556259183213115,0.00985318049788475,0.000312024116283283,0.0264636855572462,0.0228995475918055,
20/07/2022 11:11:41 a.m.:476,,103,3.596337,0.002291404,0.8079431,0,0,CaliberationScene,0.00728522334247828,-0.00556259183213115,0.00985318049788475,0.000312024116283283,0.0264636855572462,0.0228995475918055,
20/07/2022 11:11:41 a.m.:523,,103,3.596337,0.0009385591,0.8030513,0,0,CaliberationScene,0.00728522334247828,-0.00556259183213115,0.00985318049788475,-0.0180496983230114,0.0162968449294567,-0.0103219132870436,
20/07/2022 11:11:41 a.m.:555,,103,3.597802,0.0009385591,0.8030513,0,0,CaliberationScene,0.0136909997090697,-0.0207206159830093,0.00903171487152576,-0.0180496983230114,0.0162968449294567,-0.0103219132870436,
20/07/2022 11:11:41 a.m.:582,,103,3.594872,0.0009385591,0.8030513,0,0,CaliberationScene,0.0136909997090697,-0.0207206159830093,0.00903171487152576,-0.0180496983230114,0.0162968449294567,-0.0103219132870436,
20/07/2022 11:11:41 a.m.:606,,103,3.597802,0.0004805423,0.7758864,0,0,CaliberationScene,0.0136909997090697,-0.0207206159830093,0.00903171487152576,-0.0180496983230114,0.0162968449294567,-0.0103219132870436,
20/07/2022 11:11:41 a.m.:630,,103,3.594872,0.0004805423,0.7758864,0,0,CaliberationScene,0.0136909997090697,-0.0207206159830093,0.00903171487152576,-0.0180496983230114,0.0162968449294567,-0.0103219132870436,
20/07/2022 11:11:41 a.m.:654,,103,3.594872,0.0004805423,0.7758864,0,0,CaliberationScene,0.0136909997090697,-0.0207206159830093,0.00903171487152576,0.000995528767816722,0.0173535905778408,0.0294888224452734,
20/07/2022 11:11:41 a.m.:675,,103,3.594872,0.0004805423,0.7758864,0,0,CaliberationScene,0.0159995537251234,-0.0128122810274363,0.0188233386725187,0.000995528767816722,0.0173535905778408,0.0294888224452734,
20/07/2022 11:11:41 a.m.:706,,103,3.594872,0.0004805423,0.7758864,0,0,CaliberationScene,0.0159995537251234,-0.0128122810274363,0.0188233386725187,0.000995528767816722,0.0173535905778408,0.0294888224452734,
20/07/2022 11:11:41 a.m.:729,,103,3.594872,0.0001574641,0.757994,0,0,CaliberationScene,0.0159995537251234,-0.0128122810274363,0.0188233386725187,0.000995528767816722,0.0173535905778408,0.0294888224452734,
20/07/2022 11:11:41 a.m.:752,,103,3.594872,0.0001574641,0.757994,0,0,CaliberationScene,0.0159995537251234,-0.0128122810274363,0.0188233386725187,-0.0191899724304676,-0.00188089977018535,0.0156951155513525,
20/07/2022 11:11:41 a.m.:775,,103,3.593407,0.0001574641,0.757994,0,0,CaliberationScene,-0.00692869303748012,-0.00778585113584995,0.00956923328340054,-0.0191899724304676,-0.00188089977018535,0.0156951155513525,
20/07/2022 11:11:41 a.m.:801,,103,3.594872,0.0001574641,0.757994,0,0,CaliberationScene,-0.00692869303748012,-0.00778585113584995,0.00956923328340054,-0.0191899724304676,-0.00188089977018535,0.0156951155513525,
20/07/2022 11:11:41 a.m.:837,,103,3.594872,0.0001574641,0.757994,0,0,CaliberationScene,-0.00692869303748012,-0.00778585113584995,0.00956923328340054,-0.0228469632565975,0.0197929199784994,-0.0135259693488479,
20/07/2022 11:11:41 a.m.:860,,103,3.593407,5.159783E-05,0.7831531,0,0,CaliberationScene,-0.000715154397767037,-0.0182047691196203,-0.00242543453350663,-0.0228469632565975,0.0197929199784994,-0.0135259693488479,
20/07/2022 11:11:41 a.m.:884,,103,3.593407,5.159783E-05,0.7831531,0,0,CaliberationScene,-0.000715154397767037,-0.0182047691196203,-0.00242543453350663,-0.0228469632565975,0.0197929199784994,-0.0135259693488479,
20/07/2022 11:11:41 a.m.:914,,103,3.593407,5.159783E-05,0.7831531,0,0,CaliberationScene,-0.000715154397767037,-0.0182047691196203,-0.00242543453350663,-0.0228469632565975,0.0197929199784994,-0.0135259693488479,
20/07/2022 11:11:41 a.m.:946,,103,3.593407,5.159783E-05,0.7831531,0,0,CaliberationScene,-0.000715154397767037,-0.0182047691196203,-0.00242543453350663,-0.00810990016907454,0.00157838768791407,-0.00757007114589214,
20/07/2022 11:11:41 a.m.:973,,103,3.593407,0.001462561,0.8115637,0,0,CaliberationScene,-0.00731411203742027,-0.0113621717318892,-0.00795195996761322,-0.00810990016907454,0.00157838768791407,-0.00757007114589214,
20/07/2022 11:11:41 a.m.:995,,103,3.593407,0.001462561,0.8115637,0,0,CaliberationScene,-0.00731411203742027,-0.0113621717318892,-0.00795195996761322,-0.00810990016907454,0.00157838768791407,-0.00757007114589214,
20/07/2022 11:11:42 a.m.:17,,103,3.593407,0.001462561,0.8115637,0,0,CaliberationScene,-0.00731411203742027,-0.0113621717318892,-0.00795195996761322,-0.00810990016907454,0.00157838768791407,-0.00757007114589214,
20/07/2022 11:11:42 a.m.:45,,103,3.593407,0.001462561,0.8115637,0,0,CaliberationScene,-0.00731411203742027,-0.0113621717318892,-0.00795195996761322,0.000929161382373422,0.0213474687188864,0.00115540146362036,
20/07/2022 11:11:42 a.m.:84,,86,3.591941,0.02339109,0.8072353,0,0,CaliberationScene,-0.00120376516133547,-0.00717618223279715,-0.0239589773118496,0.000929161382373422,0.0213474687188864,0.00115540146362036,
20/07/2022 11:11:42 a.m.:112,,86,3.591941,0.02339109,0.8072353,0,0,CaliberationScene,-0.00120376516133547,-0.00717618223279715,-0.0239589773118496,0.000929161382373422,0.0213474687188864,0.00115540146362036,
20/07/2022 11:11:42 a.m.:136,,86,3.593407,0.02339109,0.8072353,0,0,CaliberationScene,-0.00120376516133547,-0.00717618223279715,-0.0239589773118496,-0.00799531955271959,-0.00200985302217305,-0.000341959676006809,
20/07/2022 11:11:42 a.m.:162,,86,3.590476,0.02339109,0.8072353,0,0,CaliberationScene,-0.0116193825379014,-0.00827526394277811,0.00418629217892885,-0.00799531955271959,-0.00200985302217305,-0.000341959676006809,
20/07/2022 11:11:42 a.m.:184,,86,3.591941,0.00958099,0.8029359,0,0,CaliberationScene,-0.0116193825379014,-0.00827526394277811,0.00418629217892885,-0.00799531955271959,-0.00200985302217305,-0.000341959676006809,
20/07/2022 11:11:42 a.m.:207,,86,3.590476,0.00958099,0.8029359,0,0,CaliberationScene,-0.0116193825379014,-0.00827526394277811,0.00418629217892885,-0.00799531955271959,-0.00200985302217305,-0.000341959676006809,
20/07/2022 11:11:42 a.m.:230,,86,3.590476,0.00958099,0.8029359,0,0,CaliberationScene,-0.0116193825379014,-0.00827526394277811,0.00418629217892885,-0.00799531955271959,-0.00200985302217305,-0.000341959676006809,
20/07/2022 11:11:42 a.m.:265,,86,3.589011,0.00958099,0.8029359,0,0,CaliberationScene,-0.0116193825379014,-0.00827526394277811,0.00418629217892885,-0.0174418464303017,-0.00463996687904,0.0170240793377161,
20/07/2022 11:11:42 a.m.:294,,86,3.590476,0.00958099,0.8029359,0,0,CaliberationScene,0.00816853623837233,-0.00569563172757626,0.019712045788765,-0.0174418464303017,-0.00463996687904,0.0170240793377161,
