Timestamp,collidingObject,HeartRate,CognitiveLoad,Attention,Relaxation,leftPupilDialation,rightPupilDialation,Condition,AF3,AF4,FP1,FP2,AF7,AF8,
20/07/2022 11:57:06 a.m.:647,Manipulator,77,0.5,0.2513264,0.736471,3.59169,3.782867,CaliberationScene,0.00797124113887548,-0.00209283386357129,0.000737101363483816,-0.0164878331124783,0.00851135700941086,-0.00218948302790523,
20/07/2022 11:57:06 a.m.:673,Manipulator,77,0.5,0.2513264,0.736471,3.59169,3.782867,CaliberationScene,0.00143036420922726,-0.0133692426607013,0.00447654025629163,-0.0164878331124783,0.00851135700941086,-0.00218948302790523,
20/07/2022 11:57:06 a.m.:711,Manipulator,77,0.5,0.2513264,0.736471,3.59169,3.782867,CaliberationScene,0.00143036420922726,-0.0133692426607013,0.00447654025629163,-0.0164878331124783,0.00851135700941086,-0.00218948302790523,
20/07/2022 11:57:06 a.m.:734,Manipulator,77,0.5,0.2593425,0.7242876,3.59169,3.782867,CaliberationScene,0.00143036420922726,-0.0133692426607013,0.00447654025629163,-0.0164878331124783,0.00851135700941086,-0.00218948302790523,
20/07/2022 11:57:06 a.m.:757,Manipulator,77,0.5,0.2593425,0.7242876,3.59169,3.782867,CaliberationScene,0.00143036420922726,-0.0133692426607013,0.00447654025629163,-0.0315000750124455,-0.0215519405901432,-0.00256542419083416,
20/07/2022 11:57:06 a.m.:779,Manipulator,77,0.5,0.2593425,0.7242876,3.59169,3.782867,CaliberationScene,-0.00972576532512903,-0.0119531750679016,-0.0102564943954349,-0.0315000750124455,-0.0215519405901432,-0.00256542419083416,
20/07/2022 11:57:06 a.m.:805,Manipulator,77,0.5,0.2593425,0.7242876,3.59169,3.782867,CaliberationScene,-0.00972576532512903,-0.0119531750679016,-0.0102564943954349,-0.0315000750124455,-0.0215519405901432,-0.00256542419083416,
20/07/2022 11:57:06 a.m.:832,Manipulator,77,0.5,0.2506543,0.7237046,3.59169,3.782867,CaliberationScene,-0.00972576532512903,-0.0119531750679016,-0.0102564943954349,-0.0315000750124455,-0.0215519405901432,-0.00256542419083416,
20/07/2022 11:57:06 a.m.:855,Manipulator,77,0.5,0.2506543,0.7237046,3.59169,3.782867,CaliberationScene,-0.00972576532512903,-0.0119531750679016,-0.0102564943954349,-0.0315000750124455,-0.0215519405901432,-0.00256542419083416,
20/07/2022 11:57:06 a.m.:878,Manipulator,77,0.5,0.2506543,0.7237046,3.59169,3.782867,CaliberationScene,-0.00972576532512903,-0.0119531750679016,-0.0102564943954349,-0.0279141794890165,-0.0259546004235744,-0.0109169231727719,
20/07/2022 11:57:06 a.m.:900,Manipulator,77,0.5,0.2506543,0.7237046,3.59169,3.782867,CaliberationScene,-0.0236787442117929,-0.00334223709069192,-0.0177625548094511,-0.0279141794890165,-0.0259546004235744,-0.0109169231727719,
20/07/2022 11:57:06 a.m.:925,Manipulator,77,0.5,0.2506543,0.7237046,3.59169,3.782867,CaliberationScene,-0.0236787442117929,-0.00334223709069192,-0.0177625548094511,-0.0279141794890165,-0.0259546004235744,-0.0109169231727719,
20/07/2022 11:57:06 a.m.:956,Manipulator,77,0.5,0.2537733,0.7216917,3.59169,3.782867,CaliberationScene,-0.0236787442117929,-0.00334223709069192,-0.0177625548094511,-0.0279141794890165,-0.0259546004235744,-0.0109169231727719,
20/07/2022 11:57:06 a.m.:988,Manipulator,77,0.5,0.2537733,0.7216917,3.59169,3.782867,CaliberationScene,-0.0236787442117929,-0.00334223709069192,-0.0177625548094511,-0.0226045437157154,-0.0245626047253609,-0.00893213786184788,
20/07/2022 11:57:07 a.m.:12,Manipulator,77,0.5,0.2537733,0.7216917,3.59169,3.782867,CaliberationScene,-0.0363553985953331,-0.0258619077503681,-0.00600731885060668,-0.0226045437157154,-0.0245626047253609,-0.00893213786184788,
20/07/2022 11:57:07 a.m.:38,Manipulator,77,0.5,0.2537733,0.7216917,3.59169,3.782867,CaliberationScene,-0.0363553985953331,-0.0258619077503681,-0.00600731885060668,-0.0226045437157154,-0.0245626047253609,-0.00893213786184788,
20/07/2022 11:57:07 a.m.:58,Manipulator,77,0.5,0.2757618,0.7158052,3.59169,3.782867,CaliberationScene,-0.0363553985953331,-0.0258619077503681,-0.00600731885060668,-0.0226045437157154,-0.0245626047253609,-0.00893213786184788,
20/07/2022 11:57:07 a.m.:80,Manipulator,77,0.5,0.2757618,0.7158052,3.59169,3.782867,CaliberationScene,-0.0363553985953331,-0.0258619077503681,-0.00600731885060668,0.00815591495484114,-0.00688654137775302,0.0107185635715723,
20/07/2022 11:57:07 a.m.:101,Manipulator,77,0.5,0.2757618,0.7158052,3.59169,3.782867,CaliberationScene,-0.0117156514897943,-0.00827167741954327,-0.000189610611414537,0.00815591495484114,-0.00688654137775302,0.0107185635715723,
20/07/2022 11:57:07 a.m.:146,Manipulator,77,0.5,0.2757618,0.7158052,3.59169,3.782867,CaliberationScene,-0.0117156514897943,-0.00827167741954327,-0.000189610611414537,0.00815591495484114,-0.00688654137775302,0.0107185635715723,
20/07/2022 11:57:07 a.m.:181,Manipulator,77,0.5,0.2757618,0.7158052,3.59169,3.782867,CaliberationScene,-0.0117156514897943,-0.00827167741954327,-0.000189610611414537,-0.0274143740534782,-0.0147206038236618,0.00362924486398697,
20/07/2022 11:57:07 a.m.:201,Manipulator,77,0.5,0.2861356,0.7102484,3.59169,3.782867,CaliberationScene,0.00433501368388534,0.0151068028062582,-0.0101614305749536,-0.0274143740534782,-0.0147206038236618,0.00362924486398697,
20/07/2022 11:57:07 a.m.:223,Manipulator,77,0.5,0.2861356,0.7102484,3.59169,3.782867,CaliberationScene,0.00433501368388534,0.0151068028062582,-0.0101614305749536,-0.0274143740534782,-0.0147206038236618,0.00362924486398697,
20/07/2022 11:57:07 a.m.:246,Manipulator,77,0.5,0.2861356,0.7102484,3.59169,3.782867,CaliberationScene,0.00433501368388534,0.0151068028062582,-0.0101614305749536,-0.0274143740534782,-0.0147206038236618,0.00362924486398697,
20/07/2022 11:57:07 a.m.:277,Manipulator,77,0.5,0.2861356,0.7102484,3.59169,3.782867,CaliberationScene,0.00433501368388534,0.0151068028062582,-0.0101614305749536,-0.0274143740534782,-0.0147206038236618,0.00362924486398697,
20/07/2022 11:57:07 a.m.:304,Manipulator,77,0.5,0.2826831,0.7096531,3.59169,3.782867,CaliberationScene,0.00433501368388534,0.0151068028062582,-0.0101614305749536,-0.00335236266255379,0.0127348592504859,0.00542231556028128,
20/07/2022 11:57:07 a.m.:339,Manipulator,77,0.5,0.2826831,0.7096531,3.59169,3.782867,CaliberationScene,-0.000792958540841937,-0.000846671289764345,0.0100754927843809,-0.00335236266255379,0.0127348592504859,0.00542231556028128,
20/07/2022 11:57:07 a.m.:362,Manipulator,77,0.5,0.2826831,0.7096531,3.59169,3.782867,CaliberationScene,-0.000792958540841937,-0.000846671289764345,0.0100754927843809,-0.00335236266255379,0.0127348592504859,0.00542231556028128,
20/07/2022 11:57:07 a.m.:390,Manipulator,77,0.5,0.2826831,0.7096531,3.59169,3.782867,CaliberationScene,-0.000792958540841937,-0.000846671289764345,0.0100754927843809,0.00110656721517444,0.0395699925720692,0.0110543901100755,
20/07/2022 11:57:07 a.m.:415,Manipulator,77,0.5,0.2946239,0.7030493,3.59169,3.782867,CaliberationScene,0.0170465912669897,0.0186702590435743,0.0290663633495569,0.00110656721517444,0.0395699925720692,0.0110543901100755,
20/07/2022 11:57:07 a.m.:445,Manipulator,77,0.5,0.2946239,0.7030493,3.59169,3.782867,CaliberationScene,0.0170465912669897,0.0186702590435743,0.0290663633495569,0.00110656721517444,0.0395699925720692,0.0110543901100755,
20/07/2022 11:57:07 a.m.:468,Manipulator,77,0.5,0.2946239,0.7030493,3.59169,3.782867,CaliberationScene,0.0170465912669897,0.0186702590435743,0.0290663633495569,0.00110656721517444,0.0395699925720692,0.0110543901100755,
20/07/2022 11:57:07 a.m.:496,Manipulator,77,0.5,0.2946239,0.7030493,3.59169,3.782867,CaliberationScene,0.0170465912669897,0.0186702590435743,0.0290663633495569,0.0218642707914114,0.0181874427944422,0.0241429675370455,
20/07/2022 11:57:07 a.m.:518,Manipulator,77,0.5,0.309238,0.6858342,3.59169,3.782867,CaliberationScene,0.00496074929833412,0.0258828923106194,0.0292476695030928,0.0218642707914114,0.0181874427944422,0.0241429675370455,
20/07/2022 11:57:07 a.m.:540,Manipulator,77,0.5,0.309238,0.6858342,3.59169,3.782867,CaliberationScene,0.00496074929833412,0.0258828923106194,0.0292476695030928,0.0218642707914114,0.0181874427944422,0.0241429675370455,
20/07/2022 11:57:07 a.m.:561,Manipulator,77,0.5,0.309238,0.6858342,3.59169,3.782867,CaliberationScene,0.00496074929833412,0.0258828923106194,0.0292476695030928,0.0218642707914114,0.0181874427944422,0.0241429675370455,
20/07/2022 11:57:07 a.m.:595,Manipulator,77,0.5,0.309238,0.6858342,3.59169,3.782867,CaliberationScene,0.00496074929833412,0.0258828923106194,0.0292476695030928,0.0210549905896187,0.00997910276055336,0.0197262801229954,
20/07/2022 11:57:07 a.m.:622,Manipulator,77,0.5,0.309238,0.6858342,3.59169,3.782867,CaliberationScene,0.00927295535802841,0.019540311768651,0.0206261537969112,0.0210549905896187,0.00997910276055336,0.0197262801229954,
20/07/2022 11:57:07 a.m.:644,Manipulator,77,0.5,0.3063888,0.6450382,3.59169,3.782867,CaliberationScene,0.00927295535802841,0.019540311768651,0.0206261537969112,0.0210549905896187,0.00997910276055336,0.0197262801229954,
20/07/2022 11:57:07 a.m.:666,Manipulator,77,0.5,0.3063888,0.6450382,3.59169,3.782867,CaliberationScene,0.00927295535802841,0.019540311768651,0.0206261537969112,0.0210549905896187,0.00997910276055336,0.0197262801229954,
20/07/2022 11:57:07 a.m.:691,Manipulator,77,0.5,0.3063888,0.6450382,3.59169,3.782867,CaliberationScene,0.00927295535802841,0.019540311768651,0.0206261537969112,0.0634375661611557,0.00121265847701579,0.0146451760083437,
20/07/2022 11:57:07 a.m.:723,Manipulator,77,0.5,0.3063888,0.6450382,3.59169,3.782867,CaliberationScene,0.00606452580541372,0.00859592575579882,0.0047670966014266,0.0634375661611557,0.00121265847701579,0.0146451760083437,
20/07/2022 11:57:07 a.m.:747,Manipulator,77,0.5,0.291922,0.6214783,3.59169,3.782867,CaliberationScene,0.00606452580541372,0.00859592575579882,0.0047670966014266,0.0634375661611557,0.00121265847701579,0.0146451760083437,
20/07/2022 11:57:07 a.m.:768,Manipulator,77,0.5,0.291922,0.6214783,3.59169,3.782867,CaliberationScene,0.00606452580541372,0.00859592575579882,0.0047670966014266,0.0634375661611557,0.00121265847701579,0.0146451760083437,
20/07/2022 11:57:07 a.m.:791,Manipulator,77,0.5,0.291922,0.6214783,3.59169,3.782867,CaliberationScene,0.00606452580541372,0.00859592575579882,0.0047670966014266,0.0125586166977882,-0.000883656262885779,-0.012264427728951,
20/07/2022 11:57:07 a.m.:819,Manipulator,77,0.5,0.291922,0.6214783,3.59169,3.782867,CaliberationScene,-0.00255605089478195,-0.00571153266355395,-0.0114581063389778,0.0125586166977882,-0.000883656262885779,-0.012264427728951,
20/07/2022 11:57:07 a.m.:850,Manipulator,77,0.5,0.2721073,0.6207188,3.59169,3.782867,CaliberationScene,-0.00255605089478195,-0.00571153266355395,-0.0114581063389778,0.0125586166977882,-0.000883656262885779,-0.012264427728951,
20/07/2022 11:57:07 a.m.:873,Manipulator,77,0.5,0.2721073,0.6207188,3.59169,3.782867,CaliberationScene,-0.00255605089478195,-0.00571153266355395,-0.0114581063389778,0.0125586166977882,-0.000883656262885779,-0.012264427728951,
20/07/2022 11:57:07 a.m.:897,Manipulator,77,0.5,0.2721073,0.6207188,3.59169,3.782867,CaliberationScene,-0.00255605089478195,-0.00571153266355395,-0.0114581063389778,-0.00105227925814688,0.0157735589891672,0.0016425356734544,
20/07/2022 11:57:07 a.m.:924,Manipulator,77,0.5,0.2721073,0.6207188,3.59169,3.782867,CaliberationScene,0.013943150639534,-0.0038791336119175,0.0068880170583725,-0.00105227925814688,0.0157735589891672,0.0016425356734544,
20/07/2022 11:57:07 a.m.:947,Manipulator,77,0.5,0.2524607,0.6461626,3.59169,3.782867,CaliberationScene,0.013943150639534,-0.0038791336119175,0.0068880170583725,-0.00105227925814688,0.0157735589891672,0.0016425356734544,
20/07/2022 11:57:07 a.m.:970,Manipulator,77,0.5,0.2524607,0.6461626,3.59169,3.782867,CaliberationScene,0.013943150639534,-0.0038791336119175,0.0068880170583725,-0.00105227925814688,0.0157735589891672,0.0016425356734544,
20/07/2022 11:57:07 a.m.:999,Manipulator,77,0.5,0.2524607,0.6461626,3.59169,3.782867,CaliberationScene,0.013943150639534,-0.0038791336119175,0.0068880170583725,-0.00105227925814688,0.0157735589891672,0.0016425356734544,
20/07/2022 11:57:08 a.m.:30,Manipulator,77,0.5,0.2524607,0.6461626,3.59169,3.782867,CaliberationScene,0.013943150639534,-0.0038791336119175,0.0068880170583725,0.0109557826071978,0.0186194032430649,0.0221588928252459,
20/07/2022 11:57:08 a.m.:57,Manipulator,77,0.5,0.2524607,0.6461626,3.59169,3.782867,CaliberationScene,0.0128099769353867,0.0130038019269705,0.0278571285307407,0.0109557826071978,0.0186194032430649,0.0221588928252459,
20/07/2022 11:57:08 a.m.:79,Manipulator,77,0.5,0.2257043,0.685113,3.59169,3.782867,CaliberationScene,0.0128099769353867,0.0130038019269705,0.0278571285307407,0.0109557826071978,0.0186194032430649,0.0221588928252459,
20/07/2022 11:57:08 a.m.:102,Manipulator,77,0.5,0.2257043,0.685113,3.59169,3.782867,CaliberationScene,0.0128099769353867,0.0130038019269705,0.0278571285307407,-0.0096287177875638,0.0100697325542569,0.015443155542016,
20/07/2022 11:57:08 a.m.:130,Manipulator,77,0.5,0.2257043,0.685113,3.59169,3.782867,CaliberationScene,0.011377683840692,0.00561273423954844,0.00170131924096495,-0.0096287177875638,0.0100697325542569,0.015443155542016,
20/07/2022 11:57:08 a.m.:156,Manipulator,77,0.5,0.2257043,0.685113,3.59169,3.782867,CaliberationScene,0.011377683840692,0.00561273423954844,0.00170131924096495,-0.0096287177875638,0.0100697325542569,0.015443155542016,
20/07/2022 11:57:08 a.m.:178,Manipulator,77,0.5,0.2030946,0.6809458,3.59169,3.782867,CaliberationScene,0.011377683840692,0.00561273423954844,0.00170131924096495,-0.0096287177875638,0.0100697325542569,0.015443155542016,
20/07/2022 11:57:08 a.m.:199,Manipulator,77,0.5,0.2030946,0.6809458,3.59169,3.782867,CaliberationScene,0.011377683840692,0.00561273423954844,0.00170131924096495,-0.0096287177875638,0.0100697325542569,0.015443155542016,
20/07/2022 11:57:08 a.m.:221,Manipulator,77,0.5,0.2030946,0.6809458,3.59169,3.782867,CaliberationScene,0.0230412576347589,0.0149292722344399,0.0266246739774942,0.0161154754459858,0.0191853772848845,0.0326905585825443,
20/07/2022 11:57:08 a.m.:247,Manipulator,77,0.5,0.2030946,0.6809458,3.59169,3.782867,CaliberationScene,0.0230412576347589,0.0149292722344399,0.0266246739774942,0.0161154754459858,0.0191853772848845,0.0326905585825443,
20/07/2022 11:57:08 a.m.:282,Manipulator,77,0.5,0.2030946,0.6809458,3.59169,3.782867,CaliberationScene,0.0230412576347589,0.0149292722344399,0.0266246739774942,0.0161154754459858,0.0191853772848845,0.0326905585825443,
20/07/2022 11:57:08 a.m.:302,Manipulator,77,0.5,0.1874697,0.6378871,3.59169,3.782867,CaliberationScene,0.0230412576347589,0.0149292722344399,0.0266246739774942,0.0173827204853296,0.0183335579931736,0.0197423752397299,
20/07/2022 11:57:08 a.m.:323,Manipulator,77,0.5,0.1874697,0.6378871,3.59169,3.782867,CaliberationScene,0.0181428678333759,0.0205615609884262,0.0194974280893803,0.0173827204853296,0.0183335579931736,0.0197423752397299,
20/07/2022 11:57:08 a.m.:344,Manipulator,77,0.5,0.1874697,0.6378871,3.59169,3.782867,CaliberationScene,0.0181428678333759,0.0205615609884262,0.0194974280893803,0.0173827204853296,0.0183335579931736,0.0197423752397299,
20/07/2022 11:57:08 a.m.:373,Manipulator,77,0.5,0.1874697,0.6378871,3.59169,3.782867,CaliberationScene,0.0181428678333759,0.0205615609884262,0.0194974280893803,0.0173827204853296,0.0183335579931736,0.0197423752397299,
20/07/2022 11:57:08 a.m.:395,Manipulator,77,0.5,0.1933157,0.6024615,3.59169,3.782867,CaliberationScene,0.0181428678333759,0.0205615609884262,0.0194974280893803,0.0173827204853296,0.0183335579931736,0.0197423752397299,
20/07/2022 11:57:08 a.m.:423,Manipulator,77,0.5,0.1933157,0.6024615,3.59169,3.782867,CaliberationScene,0.0181428678333759,0.0205615609884262,0.0194974280893803,-0.00028281268896535,-0.0247550364583731,0.0111491931602359,
20/07/2022 11:57:08 a.m.:446,Manipulator,77,0.5,0.1933157,0.6024615,3.59169,3.782867,CaliberationScene,-0.0152899632230401,0.023311460390687,-0.0112743163481355,-0.00028281268896535,-0.0247550364583731,0.0111491931602359,
20/07/2022 11:57:08 a.m.:471,Manipulator,77,0.5,0.1933157,0.6024615,3.59169,3.782867,CaliberationScene,-0.0152899632230401,0.023311460390687,-0.0112743163481355,-0.00028281268896535,-0.0247550364583731,0.0111491931602359,
20/07/2022 11:57:08 a.m.:493,Manipulator,77,0.5,0.2046374,0.5897735,3.59169,3.782867,CaliberationScene,-0.0152899632230401,0.023311460390687,-0.0112743163481355,-0.00028281268896535,-0.0247550364583731,0.0111491931602359,
20/07/2022 11:57:08 a.m.:513,Manipulator,77,0.5,0.2046374,0.5897735,3.59169,3.782867,CaliberationScene,-0.0152899632230401,0.023311460390687,-0.0112743163481355,-0.00028281268896535,-0.0247550364583731,0.0111491931602359,
20/07/2022 11:57:08 a.m.:534,Manipulator,77,0.5,0.2046374,0.5897735,3.59169,3.782867,CaliberationScene,-0.0152899632230401,0.023311460390687,-0.0112743163481355,-0.00251267966814339,-0.0045944950543344,-0.0315470173954964,
20/07/2022 11:57:08 a.m.:563,Manipulator,77,0.5,0.2046374,0.5897735,3.59169,3.782867,CaliberationScene,-0.0177120175212622,-0.0260609742254019,-0.00643716845661402,-0.00251267966814339,-0.0045944950543344,-0.0315470173954964,
20/07/2022 11:57:08 a.m.:590,Manipulator,77,0.5,0.2046374,0.5897735,3.59169,3.782867,CaliberationScene,-0.0177120175212622,-0.0260609742254019,-0.00643716845661402,-0.00251267966814339,-0.0045944950543344,-0.0315470173954964,
20/07/2022 11:57:08 a.m.:613,Manipulator,77,0.5,0.2100029,0.5919538,3.59169,3.782867,CaliberationScene,-0.0177120175212622,-0.0260609742254019,-0.00643716845661402,-0.00251267966814339,-0.0045944950543344,-0.0315470173954964,
20/07/2022 11:57:08 a.m.:635,Manipulator,77,0.5,0.2100029,0.5919538,3.59169,3.782867,CaliberationScene,-0.0177120175212622,-0.0260609742254019,-0.00643716845661402,-0.0013648490421474,0.0146992728114128,-0.0239573232829571,
20/07/2022 11:57:08 a.m.:657,Manipulator,77,0.5,0.2100029,0.5919538,3.59169,3.782867,CaliberationScene,-0.0081889471039176,-0.0314530432224274,0.00579074816778302,-0.0013648490421474,0.0146992728114128,-0.0239573232829571,
20/07/2022 11:57:08 a.m.:680,Manipulator,77,0.5,0.2100029,0.5919538,3.59169,3.782867,CaliberationScene,-0.0081889471039176,-0.0314530432224274,0.00579074816778302,-0.0013648490421474,0.0146992728114128,-0.0239573232829571,
20/07/2022 11:57:08 a.m.:717,Manipulator,77,0.5,0.2100029,0.5919538,3.59169,3.782867,CaliberationScene,-0.0081889471039176,-0.0314530432224274,0.00579074816778302,-0.0013648490421474,0.0146992728114128,-0.0239573232829571,
20/07/2022 11:57:08 a.m.:739,Manipulator,77,0.5,0.1951226,0.583301,3.59169,3.782867,CaliberationScene,-0.0081889471039176,-0.0314530432224274,0.00579074816778302,-0.0235207136720419,0.00639402866363525,-0.0174703970551491,
20/07/2022 11:57:08 a.m.:760,Manipulator,77,0.5,0.1951226,0.583301,3.59169,3.782867,CaliberationScene,-0.00871064607053995,-0.0247120298445225,-0.00788514036685228,-0.0235207136720419,0.00639402866363525,-0.0174703970551491,
20/07/2022 11:57:08 a.m.:784,Manipulator,77,0.5,0.1951226,0.583301,3.59169,3.782867,CaliberationScene,-0.00871064607053995,-0.0247120298445225,-0.00788514036685228,-0.0235207136720419,0.00639402866363525,-0.0174703970551491,
20/07/2022 11:57:08 a.m.:810,Manipulator,77,0.5,0.1951226,0.583301,3.59169,3.782867,CaliberationScene,-0.00871064607053995,-0.0247120298445225,-0.00788514036685228,-0.0235207136720419,0.00639402866363525,-0.0174703970551491,
20/07/2022 11:57:08 a.m.:840,Manipulator,77,0.5,0.1956434,0.5658852,3.59169,3.782867,CaliberationScene,-0.00871064607053995,-0.0247120298445225,-0.00788514036685228,-0.0121067268773913,0.0142275737598538,0.00175209005828947,
