TimeStamp,HeartRate,GSR,Attention,leftPupilDialation,rightPupilDialation,collidingObjectName,
15/07/2022 5:49:28 a.m.:272,77,0,0,0,0,,
15/07/2022 5:49:28 a.m.:295,77,0,0,0,0,,
15/07/2022 5:49:28 a.m.:317,77,0,0,0,0,,
15/07/2022 5:49:28 a.m.:347,77,0,0,0,0,,
15/07/2022 5:49:28 a.m.:362,77,0,0,0,0,,
15/07/2022 5:49:28 a.m.:383,77,0,0,0,0,,
15/07/2022 5:49:28 a.m.:405,77,0,0,0,0,,
15/07/2022 5:49:28 a.m.:429,77,0,0,0,0,,
15/07/2022 5:49:28 a.m.:451,77,0,0,0,0,,
15/07/2022 5:49:28 a.m.:479,77,0,0,0,0,,
15/07/2022 5:49:28 a.m.:494,77,0,0,0,0,,
15/07/2022 5:49:28 a.m.:517,77,0,0,0,0,,
15/07/2022 5:49:28 a.m.:538,77,0,0,0,0,,
15/07/2022 5:49:28 a.m.:561,77,0,0,0,0,,
15/07/2022 5:49:28 a.m.:584,77,0,0,0,0,,
15/07/2022 5:49:28 a.m.:611,77,0,0,0,0,,
15/07/2022 5:49:28 a.m.:627,77,0,0,0,0,,
15/07/2022 5:49:28 a.m.:642,77,0,0,0,0,,
15/07/2022 5:49:28 a.m.:658,77,0,0,0,0,,
15/07/2022 5:49:28 a.m.:672,77,0,0,0,0,,
15/07/2022 5:49:28 a.m.:688,77,0,0,0,0,,
15/07/2022 5:49:28 a.m.:703,77,0,0,0,0,,
15/07/2022 5:49:28 a.m.:718,77,0,0,0,0,,
15/07/2022 5:49:28 a.m.:740,77,0,0,0,0,,
15/07/2022 5:49:28 a.m.:756,77,0,0,0,0,,
15/07/2022 5:49:28 a.m.:771,77,0,0,0,0,,
15/07/2022 5:49:28 a.m.:788,77,0,0,0,0,,
15/07/2022 5:49:28 a.m.:803,77,0,0,0,0,,
15/07/2022 5:49:28 a.m.:821,77,0,0,0,0,,
15/07/2022 5:49:28 a.m.:837,77,0,0,0,0,,
15/07/2022 5:49:28 a.m.:853,77,0,0,0,0,,
15/07/2022 5:49:28 a.m.:880,77,0,0,0,0,,
15/07/2022 5:49:28 a.m.:897,77,0,0,0,0,,
15/07/2022 5:49:28 a.m.:913,77,0,0,0,0,,
15/07/2022 5:49:28 a.m.:928,77,0,0,0,0,,
15/07/2022 5:49:28 a.m.:943,77,0,0,0,0,,
15/07/2022 5:49:28 a.m.:958,77,0,0,0,0,,
15/07/2022 5:49:28 a.m.:973,77,0,0,0,0,,
15/07/2022 5:49:28 a.m.:989,77,0,0,0,0,,
15/07/2022 5:49:29 a.m.:15,77,0,0,0,0,,
15/07/2022 5:49:29 a.m.:31,77,0,0,0,0,,
15/07/2022 5:49:29 a.m.:45,77,0,0,0,0,,
15/07/2022 5:49:29 a.m.:60,77,0,0,0,0,,
15/07/2022 5:49:29 a.m.:76,77,0,0,0,0,,
15/07/2022 5:49:29 a.m.:91,77,0,0,0,0,,
15/07/2022 5:49:29 a.m.:106,77,0,0,0,0,,
15/07/2022 5:49:29 a.m.:123,77,0,0,0,0,,
15/07/2022 5:49:29 a.m.:141,77,0,0,0,0,,
15/07/2022 5:49:29 a.m.:162,77,0,0,0,0,,
15/07/2022 5:49:29 a.m.:176,77,0,0,0,0,,
15/07/2022 5:49:29 a.m.:192,77,0,0,0,0,,
15/07/2022 5:49:29 a.m.:209,77,0,0,0,0,,
15/07/2022 5:49:29 a.m.:224,77,0,0,0,0,,
15/07/2022 5:49:29 a.m.:240,77,0,0,0,0,,
15/07/2022 5:49:29 a.m.:257,77,0,0,0,0,,
15/07/2022 5:49:29 a.m.:274,77,0,0,0,0,,
15/07/2022 5:49:29 a.m.:301,77,0,0,0,0,,
15/07/2022 5:49:29 a.m.:318,77,0,0,0,0,,
15/07/2022 5:49:29 a.m.:333,77,0,0,0,0,,
15/07/2022 5:49:29 a.m.:349,77,0,0,0,0,,
15/07/2022 5:49:29 a.m.:364,77,0,0,0,0,,
15/07/2022 5:49:29 a.m.:380,77,0,0,0,0,,
15/07/2022 5:49:29 a.m.:397,77,0,0,0,0,,
15/07/2022 5:49:29 a.m.:413,77,0,0,0,0,,
15/07/2022 5:49:29 a.m.:436,77,0,0,0,0,,
15/07/2022 5:49:29 a.m.:454,77,0,0,0,0,,
15/07/2022 5:49:29 a.m.:470,77,0,0,0,0,,
15/07/2022 5:49:29 a.m.:487,77,0,0,0,0,,
15/07/2022 5:49:29 a.m.:505,77,0,0,0,0,,
15/07/2022 5:49:29 a.m.:528,77,0,0,0,0,,
15/07/2022 5:49:29 a.m.:551,77,0,0,0,0,,
15/07/2022 5:49:29 a.m.:574,77,0,0,0,0,,
15/07/2022 5:49:29 a.m.:597,77,0,0,0,0,,
15/07/2022 5:49:29 a.m.:621,77,0,0,0,0,,
15/07/2022 5:49:29 a.m.:640,77,0,0,0,0,,
15/07/2022 5:49:29 a.m.:660,77,0,0,0,0,,
15/07/2022 5:49:29 a.m.:682,77,0,0,0,0,,
15/07/2022 5:49:29 a.m.:705,77,0,0,0,0,,
15/07/2022 5:49:29 a.m.:727,77,0,0,0,0,,
15/07/2022 5:49:29 a.m.:756,77,0,0,0,0,,
15/07/2022 5:49:29 a.m.:773,77,0,0,0,0,,
15/07/2022 5:49:29 a.m.:795,77,0,0,0,0,,
15/07/2022 5:49:29 a.m.:817,77,0,0,0,0,,
15/07/2022 5:49:29 a.m.:838,77,0,0,0,0,,
15/07/2022 5:49:29 a.m.:861,77,0,0,0,0,,
15/07/2022 5:49:29 a.m.:885,77,0,0,0,0,,
15/07/2022 5:49:29 a.m.:912,77,0,0,0,0,,
15/07/2022 5:49:29 a.m.:929,77,0,0,0,0,,
15/07/2022 5:49:29 a.m.:949,77,0,0,0,0,,
15/07/2022 5:49:29 a.m.:972,77,0,0,0,0,,
15/07/2022 5:49:29 a.m.:993,77,0,0,0,0,,
15/07/2022 5:49:30 a.m.:17,77,0,0,0,0,,
15/07/2022 5:49:30 a.m.:45,77,0,0,0,0,,
15/07/2022 5:49:30 a.m.:61,77,0,0,0,0,,
15/07/2022 5:49:30 a.m.:84,77,0,0,0,0,,
15/07/2022 5:49:30 a.m.:105,77,0,0,0,0,,
15/07/2022 5:49:30 a.m.:128,77,0,0,0,0,,
15/07/2022 5:49:30 a.m.:150,77,0,0,0,0,,
15/07/2022 5:49:30 a.m.:174,77,0,0,0,0,,
15/07/2022 5:49:30 a.m.:200,77,0,0,0,0,,
15/07/2022 5:49:30 a.m.:215,77,0,0,0,0,,
15/07/2022 5:49:30 a.m.:231,77,0,0,0,0,,
15/07/2022 5:49:30 a.m.:247,77,0,0,0,0,,
15/07/2022 5:49:30 a.m.:263,77,0,0,0,0,,
15/07/2022 5:49:30 a.m.:278,77,0,0,0,0,,
15/07/2022 5:49:30 a.m.:293,77,0,0,0,0,,
15/07/2022 5:49:30 a.m.:311,77,0,0,0,0,,
15/07/2022 5:49:30 a.m.:332,77,0,0,0,0,,
15/07/2022 5:49:30 a.m.:352,77,0,0,0,0,,
15/07/2022 5:49:30 a.m.:367,77,0,0,0,0,,
15/07/2022 5:49:30 a.m.:381,77,0,0,0,0,,
15/07/2022 5:49:30 a.m.:397,77,0,0,0,0,,
15/07/2022 5:49:30 a.m.:412,77,0,0,0,0,,
15/07/2022 5:49:30 a.m.:428,77,0,0,0,0,,
15/07/2022 5:49:30 a.m.:445,77,0,0,0,0,,
15/07/2022 5:49:30 a.m.:460,77,0,0,0,0,,
15/07/2022 5:49:30 a.m.:481,77,0,0,0,0,,
15/07/2022 5:49:30 a.m.:501,77,0,0,0,0,,
15/07/2022 5:49:30 a.m.:528,77,0,0,0,0,,
15/07/2022 5:49:30 a.m.:544,77,0,0,0,0,,
15/07/2022 5:49:30 a.m.:560,77,0,0,0,0,,
15/07/2022 5:49:30 a.m.:583,77,0,0,0,0,,
15/07/2022 5:49:30 a.m.:605,77,0,0,0,0,,
15/07/2022 5:49:30 a.m.:627,77,0,0,0,0,,
15/07/2022 5:49:30 a.m.:658,77,0,0,0,0,,
15/07/2022 5:49:30 a.m.:673,77,0,0,0,0,,
15/07/2022 5:49:30 a.m.:695,77,0,0,0,0,,
15/07/2022 5:49:30 a.m.:716,77,0,0,0,0,,
15/07/2022 5:49:30 a.m.:739,77,0,0,0,0,,
15/07/2022 5:49:30 a.m.:761,77,0,0,0,0,,
15/07/2022 5:49:30 a.m.:791,77,0,0,0,0,,
15/07/2022 5:49:30 a.m.:808,77,0,0,0,0,,
15/07/2022 5:49:30 a.m.:827,77,0,0,0,0,,
15/07/2022 5:49:30 a.m.:850,77,0,0,0,0,,
15/07/2022 5:49:30 a.m.:872,77,0,0,0,0,,
15/07/2022 5:49:30 a.m.:893,77,0,0,0,0,,
15/07/2022 5:49:30 a.m.:919,77,0,0,0,0,,
15/07/2022 5:49:30 a.m.:944,77,0,0,0,0,,
15/07/2022 5:49:30 a.m.:961,77,0,0,0,0,,
15/07/2022 5:49:30 a.m.:982,77,0,0,0,0,,
15/07/2022 5:49:31 a.m.:5,77,0,0,0,0,,
15/07/2022 5:49:31 a.m.:28,77,0,0,0,0,,
15/07/2022 5:49:31 a.m.:49,77,0,0,0,0,,
15/07/2022 5:49:31 a.m.:78,77,0,0,0,0,,
15/07/2022 5:49:31 a.m.:93,77,0,0,0,0,,
15/07/2022 5:49:31 a.m.:116,77,0,0,0,0,,
15/07/2022 5:49:31 a.m.:137,77,0,0,0,0,,
15/07/2022 5:49:31 a.m.:160,77,0,0,0,0,,
15/07/2022 5:49:31 a.m.:183,77,0,0,0,0,,
15/07/2022 5:49:31 a.m.:210,77,0,0,0,0,,
15/07/2022 5:49:31 a.m.:225,77,0,0,0,0,,
15/07/2022 5:49:31 a.m.:239,77,0,0,0,0,,
15/07/2022 5:49:31 a.m.:253,77,0,0,0,0,,
15/07/2022 5:49:31 a.m.:268,77,0,0,0,0,,
15/07/2022 5:49:31 a.m.:282,77,0,0,0,0,,
15/07/2022 5:49:31 a.m.:298,77,0,0,0,0,,
15/07/2022 5:49:31 a.m.:312,77,0,0,0,0,,
15/07/2022 5:49:31 a.m.:330,77,0,0,0,0,,
15/07/2022 5:49:31 a.m.:351,77,0,0,0,0,,
15/07/2022 5:49:31 a.m.:365,77,0,0,0,0,,
15/07/2022 5:49:31 a.m.:381,77,0,0,0,0,,
15/07/2022 5:49:31 a.m.:399,77,0,0,0,0,,
15/07/2022 5:49:31 a.m.:416,77,0,0,0,0,,
15/07/2022 5:49:31 a.m.:432,77,0,0,0,0,,
15/07/2022 5:49:31 a.m.:449,77,0,0,0,0,,
15/07/2022 5:49:31 a.m.:463,77,0,0,0,0,,
15/07/2022 5:49:31 a.m.:488,77,0,0,0,0,,
15/07/2022 5:49:31 a.m.:504,77,0,0,0,0,,
15/07/2022 5:49:31 a.m.:520,77,0,0,0,0,,
15/07/2022 5:49:31 a.m.:538,77,0,0,0,0,,
15/07/2022 5:49:31 a.m.:560,77,0,0,0,0,,
15/07/2022 5:49:31 a.m.:583,77,0,0,0,0,,
15/07/2022 5:49:31 a.m.:605,77,0,0,0,0,,
15/07/2022 5:49:31 a.m.:633,77,0,0,0,0,,
15/07/2022 5:49:31 a.m.:648,77,0,0,0,0,,
15/07/2022 5:49:31 a.m.:671,77,0,0,0,0,,
15/07/2022 5:49:31 a.m.:693,77,0,0,0,0,,
15/07/2022 5:49:31 a.m.:716,77,0,0,0,0,,
15/07/2022 5:49:31 a.m.:737,77,0,0,0,0,,
15/07/2022 5:49:31 a.m.:767,77,0,0,0,0,,
15/07/2022 5:49:31 a.m.:782,77,0,0,0,0,,
15/07/2022 5:49:31 a.m.:804,77,0,0,0,0,,
15/07/2022 5:49:31 a.m.:826,77,0,0,0,0,,
15/07/2022 5:49:31 a.m.:849,77,0,0,0,0,,
15/07/2022 5:49:31 a.m.:872,77,0,0,0,0,,
15/07/2022 5:49:31 a.m.:896,77,0,0,0,0,,
15/07/2022 5:49:31 a.m.:921,77,0,0,0,0,,
15/07/2022 5:49:31 a.m.:937,77,0,0,0,0,,
15/07/2022 5:49:31 a.m.:959,77,0,0,0,0,,
15/07/2022 5:49:31 a.m.:982,77,0,0,0,0,,
15/07/2022 5:49:32 a.m.:5,77,0,0,0,0,,
15/07/2022 5:49:32 a.m.:25,77,0,0,0,0,,
15/07/2022 5:49:32 a.m.:56,77,0,0,0,0,,
15/07/2022 5:49:32 a.m.:72,77,0,0,0,0,,
15/07/2022 5:49:32 a.m.:93,77,0,0,0,0,,
15/07/2022 5:49:32 a.m.:116,77,0,0,0,0,,
15/07/2022 5:49:32 a.m.:138,77,0,0,0,0,,
15/07/2022 5:49:32 a.m.:159,77,0,0,0,0,,
15/07/2022 5:49:32 a.m.:186,77,0,0,0,0,,
15/07/2022 5:49:32 a.m.:210,77,0,0,0,0,,
15/07/2022 5:49:32 a.m.:225,77,0,0,0,0,,
15/07/2022 5:49:32 a.m.:249,77,0,0,0,0,,
15/07/2022 5:49:32 a.m.:263,77,0,0,0,0,,
15/07/2022 5:49:32 a.m.:280,77,0,0,0,0,,
15/07/2022 5:49:32 a.m.:296,77,0,0,0,0,,
15/07/2022 5:49:32 a.m.:311,77,0,0,0,0,,
15/07/2022 5:49:32 a.m.:325,77,0,0,0,0,,
15/07/2022 5:49:32 a.m.:351,77,0,0,0,0,,
15/07/2022 5:49:32 a.m.:367,77,0,0,0,0,,
15/07/2022 5:49:32 a.m.:383,77,0,0,0,0,,
15/07/2022 5:49:32 a.m.:398,77,0,0,0,0,,
15/07/2022 5:49:32 a.m.:415,77,0,0,0,0,,
15/07/2022 5:49:32 a.m.:431,77,0,0,0,0,,
15/07/2022 5:49:32 a.m.:447,77,0,0,0,0,,
15/07/2022 5:49:32 a.m.:462,77,0,0,0,0,,
15/07/2022 5:49:32 a.m.:486,77,0,0,0,0,,
15/07/2022 5:49:32 a.m.:503,77,0,0,0,0,,
15/07/2022 5:49:32 a.m.:519,77,0,0,0,0,,
15/07/2022 5:49:32 a.m.:536,77,0,0,0,0,,
15/07/2022 5:49:32 a.m.:551,77,0,0,0,0,,
15/07/2022 5:49:32 a.m.:571,77,0,0,0,0,,
15/07/2022 5:49:32 a.m.:592,77,0,0,0,0,,
15/07/2022 5:49:32 a.m.:616,77,0,0,0,0,,
15/07/2022 5:49:32 a.m.:646,77,0,0,0,0,,
15/07/2022 5:49:32 a.m.:664,77,0,0,0,0,,
15/07/2022 5:49:32 a.m.:681,77,0,0,0,0,,
15/07/2022 5:49:32 a.m.:704,77,0,0,0,0,,
15/07/2022 5:49:32 a.m.:725,77,0,0,0,0,,
15/07/2022 5:49:32 a.m.:748,77,0,0,0,0,,
15/07/2022 5:49:32 a.m.:770,77,0,0,0,0,,
15/07/2022 5:49:32 a.m.:798,77,0,0,0,0,,
15/07/2022 5:49:32 a.m.:815,77,0,0,0,0,,
15/07/2022 5:49:32 a.m.:836,77,0,0,0,0,,
15/07/2022 5:49:32 a.m.:860,77,0,0,0,0,,
15/07/2022 5:49:32 a.m.:882,77,0,0,0,0,,
15/07/2022 5:49:32 a.m.:905,77,0,0,0,0,,
15/07/2022 5:49:32 a.m.:928,77,0,0,0,0,,
15/07/2022 5:49:32 a.m.:961,77,0,0,0,0,,
15/07/2022 5:49:32 a.m.:977,77,0,0,0,0,,
15/07/2022 5:49:32 a.m.:992,77,0,0,0,0,,
15/07/2022 5:49:33 a.m.:15,77,0,0,0,0,,
15/07/2022 5:49:33 a.m.:36,77,0,0,0,0,,
15/07/2022 5:49:33 a.m.:59,77,0,0,0,0,,
15/07/2022 5:49:33 a.m.:81,77,0,0,0,0,,
15/07/2022 5:49:33 a.m.:109,77,0,0,0,0,,
15/07/2022 5:49:33 a.m.:125,77,0,0,0,0,,
15/07/2022 5:49:33 a.m.:149,77,0,0,0,0,,
15/07/2022 5:49:33 a.m.:170,77,0,0,0,0,,
15/07/2022 5:49:33 a.m.:192,77,0,0,0,0,,
15/07/2022 5:49:33 a.m.:216,77,0,0,0,0,,
15/07/2022 5:49:33 a.m.:246,77,0,0,0,0,,
15/07/2022 5:49:33 a.m.:261,77,0,0,0,0,,
15/07/2022 5:49:33 a.m.:277,77,0,0,0,0,,
15/07/2022 5:49:33 a.m.:292,77,0,0,0,0,,
15/07/2022 5:49:33 a.m.:306,77,0,0,0,0,,
15/07/2022 5:49:33 a.m.:321,77,0,0,0,0,,
15/07/2022 5:49:33 a.m.:335,77,0,0,0,0,,
15/07/2022 5:49:33 a.m.:349,77,0,0,0,0,,
15/07/2022 5:49:33 a.m.:364,77,0,0,0,0,,
15/07/2022 5:49:33 a.m.:386,77,0,0,0,0,,
15/07/2022 5:49:33 a.m.:407,77,0,0,0,0,,
15/07/2022 5:49:33 a.m.:432,77,0,0,0,0,,
15/07/2022 5:49:33 a.m.:448,77,0,0,0,0,,
15/07/2022 5:49:33 a.m.:463,77,0,0,0,0,,
15/07/2022 5:49:33 a.m.:478,77,0,0,0,0,,
15/07/2022 5:49:33 a.m.:493,77,0,0,0,0,,
15/07/2022 5:49:33 a.m.:508,77,0,0,0,0,,
15/07/2022 5:49:33 a.m.:523,77,0,0,0,0,,
15/07/2022 5:49:33 a.m.:538,77,0,0,0,0,,
15/07/2022 5:49:33 a.m.:562,77,0,0,0,0,,
15/07/2022 5:49:33 a.m.:577,77,0,0,0,0,,
15/07/2022 5:49:33 a.m.:591,77,0,0,0,0,,
15/07/2022 5:49:33 a.m.:605,77,0,0,0,0,,
15/07/2022 5:49:33 a.m.:620,77,0,0,0,0,,
15/07/2022 5:49:33 a.m.:637,77,0,0,0,0,,
15/07/2022 5:49:33 a.m.:657,77,0,0,0,0,,
15/07/2022 5:49:33 a.m.:673,77,0,0,0,0,,
15/07/2022 5:49:33 a.m.:689,77,0,0,0,0,,
15/07/2022 5:49:33 a.m.:709,77,0,0,0,0,,
15/07/2022 5:49:33 a.m.:727,77,0,0,0,0,,
15/07/2022 5:49:33 a.m.:747,77,0,0,0,0,,
15/07/2022 5:49:33 a.m.:769,77,0,0,0,0,,
15/07/2022 5:49:33 a.m.:793,77,0,0,0,0,,
15/07/2022 5:49:33 a.m.:815,77,0,0,0,0,,
15/07/2022 5:49:33 a.m.:843,77,0,0,0,0,,
15/07/2022 5:49:33 a.m.:859,77,0,0,0,0,,
15/07/2022 5:49:33 a.m.:882,77,0,0,0,0,,
15/07/2022 5:49:33 a.m.:903,77,0,0,0,0,,
15/07/2022 5:49:33 a.m.:925,77,0,0,0,0,,
15/07/2022 5:49:33 a.m.:948,77,0,0,0,0,,
15/07/2022 5:49:33 a.m.:976,77,0,0,0,0,,
15/07/2022 5:49:33 a.m.:992,77,0,0,0,0,,
15/07/2022 5:49:34 a.m.:14,77,0,0,0,0,,
15/07/2022 5:49:34 a.m.:36,77,0,0,0,0,,
15/07/2022 5:49:34 a.m.:58,77,0,0,0,0,,
15/07/2022 5:49:34 a.m.:82,77,0,0,0,0,,
15/07/2022 5:49:34 a.m.:108,77,0,0,0,0,,
15/07/2022 5:49:34 a.m.:125,77,0,0,0,0,,
15/07/2022 5:49:34 a.m.:148,77,0,0,0,0,,
15/07/2022 5:49:34 a.m.:171,77,0,0,0,0,,
15/07/2022 5:49:34 a.m.:192,77,0,0,0,0,,
15/07/2022 5:49:34 a.m.:215,77,0,0,0,0,,
15/07/2022 5:49:34 a.m.:243,77,0,0,0,0,,
15/07/2022 5:49:34 a.m.:259,77,0,0,0,0,,
15/07/2022 5:49:34 a.m.:281,77,0,0,0,0,,
15/07/2022 5:49:34 a.m.:304,77,0,0,0,0,,
15/07/2022 5:49:34 a.m.:325,77,0,0,0,0,,
15/07/2022 5:49:34 a.m.:348,77,0,0,0,0,,
15/07/2022 5:49:34 a.m.:375,77,0,0,0,0,,
15/07/2022 5:49:34 a.m.:391,77,0,0,0,0,,
15/07/2022 5:49:34 a.m.:415,77,0,0,0,0,,
15/07/2022 5:49:34 a.m.:430,77,0,0,0,0,,
15/07/2022 5:49:34 a.m.:445,77,0,0,0,0,,
15/07/2022 5:49:34 a.m.:460,77,0,0,0,0,,
15/07/2022 5:49:34 a.m.:476,77,0,0,0,0,,
15/07/2022 5:49:34 a.m.:491,77,0,0,0,0,,
15/07/2022 5:49:34 a.m.:515,77,0,0,0,0,,
15/07/2022 5:49:34 a.m.:530,77,0,0,0,0,,
15/07/2022 5:49:34 a.m.:544,77,0,0,0,0,,
15/07/2022 5:49:34 a.m.:559,77,0,0,0,0,,
15/07/2022 5:49:34 a.m.:574,77,0,0,0,0,,
15/07/2022 5:49:34 a.m.:589,77,0,0,0,0,,
15/07/2022 5:49:34 a.m.:606,77,0,0,0,0,,
15/07/2022 5:49:34 a.m.:620,77,0,0,0,0,,
15/07/2022 5:49:34 a.m.:638,77,0,0,0,0,,
15/07/2022 5:49:34 a.m.:659,77,0,0,0,0,,
15/07/2022 5:49:34 a.m.:674,77,0,0,0,0,,
15/07/2022 5:49:34 a.m.:689,77,0,0,0,0,,
15/07/2022 5:49:34 a.m.:704,77,0,0,0,0,,
15/07/2022 5:49:34 a.m.:719,77,0,0,0,0,,
15/07/2022 5:49:34 a.m.:734,77,0,0,0,0,,
15/07/2022 5:49:34 a.m.:750,77,0,0,0,0,,
15/07/2022 5:49:34 a.m.:764,77,0,0,0,0,,
15/07/2022 5:49:34 a.m.:780,77,0,0,0,0,,
15/07/2022 5:49:34 a.m.:805,77,0,0,0,0,,
15/07/2022 5:49:34 a.m.:824,77,0,0,0,0,,
15/07/2022 5:49:34 a.m.:840,77,0,0,0,0,,
15/07/2022 5:49:34 a.m.:856,77,0,0,0,0,,
15/07/2022 5:49:34 a.m.:870,77,0,0,0,0,,
15/07/2022 5:49:34 a.m.:892,77,0,0,0,0,,
15/07/2022 5:49:34 a.m.:914,77,0,0,0,0,,
15/07/2022 5:49:34 a.m.:942,77,0,0,0,0,,
15/07/2022 5:49:34 a.m.:960,77,0,0,0,0,,
15/07/2022 5:49:34 a.m.:980,77,0,0,0,0,,
15/07/2022 5:49:35 a.m.:5,77,0,0,0,0,,
15/07/2022 5:49:35 a.m.:27,77,0,0,0,0,,
15/07/2022 5:49:35 a.m.:48,77,0,0,0,0,,
15/07/2022 5:49:35 a.m.:79,77,0,0,0,0,,
15/07/2022 5:49:35 a.m.:93,77,0,0,0,0,,
15/07/2022 5:49:35 a.m.:114,77,0,0,0,0,,
15/07/2022 5:49:35 a.m.:136,77,0,0,0,0,,
15/07/2022 5:49:35 a.m.:158,77,0,0,0,0,,
15/07/2022 5:49:35 a.m.:180,77,0,0,0,0,,
15/07/2022 5:49:35 a.m.:205,77,0,0,0,0,,
15/07/2022 5:49:35 a.m.:230,77,0,0,0,0,,
15/07/2022 5:49:35 a.m.:247,77,0,0,0,0,,
15/07/2022 5:49:35 a.m.:269,77,0,0,0,0,,
15/07/2022 5:49:35 a.m.:293,77,0,0,0,0,,
15/07/2022 5:49:35 a.m.:315,77,0,0,0,0,,
15/07/2022 5:49:35 a.m.:336,77,0,0,0,0,,
15/07/2022 5:49:35 a.m.:364,77,0,0,0,0,,
15/07/2022 5:49:35 a.m.:381,77,0,0,0,0,,
15/07/2022 5:49:35 a.m.:403,77,0,0,0,0,,
15/07/2022 5:49:35 a.m.:425,77,0,0,0,0,,
15/07/2022 5:49:35 a.m.:447,77,0,0,0,0,,
15/07/2022 5:49:35 a.m.:471,77,0,0,0,0,,
15/07/2022 5:49:35 a.m.:498,77,0,0,0,0,,
15/07/2022 5:49:35 a.m.:514,77,0,0,0,0,,
15/07/2022 5:49:35 a.m.:536,77,0,0,0,0,,
15/07/2022 5:49:35 a.m.:558,77,0,0,0,0,,
15/07/2022 5:49:35 a.m.:580,77,0,0,0,0,,
15/07/2022 5:49:35 a.m.:596,77,0,0,0,0,,
15/07/2022 5:49:35 a.m.:612,77,0,0,0,0,,
15/07/2022 5:49:35 a.m.:641,77,0,0,0,0,,
15/07/2022 5:49:35 a.m.:662,77,0,0,0,0,,
15/07/2022 5:49:35 a.m.:681,77,0,0,0,0,,
15/07/2022 5:49:35 a.m.:697,77,0,0,0,0,,
15/07/2022 5:49:35 a.m.:713,77,0,0,0,0,,
15/07/2022 5:49:35 a.m.:730,77,0,0,0,0,,
15/07/2022 5:49:35 a.m.:746,77,0,0,0,0,,
15/07/2022 5:49:35 a.m.:762,77,0,0,0,0,,
15/07/2022 5:49:35 a.m.:780,77,0,0,0,0,,
15/07/2022 5:49:35 a.m.:801,77,0,0,0,0,,
15/07/2022 5:49:35 a.m.:817,77,0,0,0,0,,
15/07/2022 5:49:35 a.m.:835,77,0,0,0,0,,
15/07/2022 5:49:35 a.m.:858,77,0,0,0,0,,
15/07/2022 5:49:35 a.m.:880,77,0,0,0,0,,
15/07/2022 5:49:35 a.m.:903,77,0,0,0,0,,
15/07/2022 5:49:35 a.m.:932,77,0,0,0,0,,
15/07/2022 5:49:35 a.m.:947,77,0,0,0,0,,
15/07/2022 5:49:35 a.m.:969,77,0,0,0,0,,
15/07/2022 5:49:35 a.m.:992,77,0,0,0,0,,
15/07/2022 5:49:36 a.m.:15,77,0,0,0,0,,
15/07/2022 5:49:36 a.m.:37,77,0,0,0,0,,
15/07/2022 5:49:36 a.m.:65,77,0,0,0,0,,
15/07/2022 5:49:36 a.m.:81,77,0,0,0,0,,
15/07/2022 5:49:36 a.m.:103,77,0,0,0,0,,
15/07/2022 5:49:36 a.m.:126,77,0,0,0,0,,
15/07/2022 5:49:36 a.m.:147,77,0,0,0,0,,
15/07/2022 5:49:36 a.m.:168,77,0,0,0,0,,
15/07/2022 5:49:36 a.m.:198,77,0,0,0,0,,
15/07/2022 5:49:36 a.m.:222,77,0,0,0,0,,
15/07/2022 5:49:36 a.m.:243,77,0,0,0,0,,
15/07/2022 5:49:36 a.m.:260,77,0,0,0,0,,
15/07/2022 5:49:36 a.m.:281,77,0,0,0,0,,
15/07/2022 5:49:36 a.m.:302,77,0,0,0,0,,
15/07/2022 5:49:36 a.m.:324,77,0,0,0,0,,
15/07/2022 5:49:36 a.m.:347,77,0,0,0,0,,
15/07/2022 5:49:36 a.m.:375,77,0,0,0,0,,
15/07/2022 5:49:36 a.m.:391,77,0,0,0,0,,
15/07/2022 5:49:36 a.m.:414,77,0,0,0,0,,
15/07/2022 5:49:36 a.m.:436,77,0,0,0,0,,
15/07/2022 5:49:36 a.m.:458,77,0,0,0,0,,
15/07/2022 5:49:36 a.m.:480,77,0,0,0,0,,
15/07/2022 5:49:36 a.m.:510,77,0,0,0,0,,
15/07/2022 5:49:36 a.m.:526,77,0,0,0,0,,
15/07/2022 5:49:36 a.m.:547,77,0,0,0,0,,
15/07/2022 5:49:36 a.m.:570,77,0,0,0,0,,
15/07/2022 5:49:36 a.m.:585,77,0,0,0,0,,
15/07/2022 5:49:36 a.m.:602,77,0,0,0,0,,
15/07/2022 5:49:36 a.m.:617,77,0,0,0,0,,
15/07/2022 5:49:36 a.m.:642,77,0,0,0,0,,
15/07/2022 5:49:36 a.m.:658,77,0,0,0,0,,
15/07/2022 5:49:36 a.m.:674,77,0,0,0,0,,
15/07/2022 5:49:36 a.m.:688,77,0,0,0,0,,
15/07/2022 5:49:36 a.m.:702,77,0,0,0,0,,
15/07/2022 5:49:36 a.m.:717,77,0,0,0,0,,
15/07/2022 5:49:36 a.m.:732,77,0,0,0,0,,
15/07/2022 5:49:36 a.m.:747,77,0,0,0,0,,
15/07/2022 5:49:36 a.m.:762,77,0,0,0,0,,
15/07/2022 5:49:36 a.m.:786,77,0,0,0,0,,
15/07/2022 5:49:36 a.m.:801,77,0,0,0,0,,
15/07/2022 5:49:36 a.m.:818,77,0,0,0,0,,
15/07/2022 5:49:36 a.m.:833,77,0,0,0,0,,
15/07/2022 5:49:36 a.m.:848,77,0,0,0,0,,
15/07/2022 5:49:36 a.m.:863,77,0,0,0,0,,
