Timestamp,collidingObject,HeartRate,CognitiveLoad,Attention,Relaxation,leftPupilDialation,rightPupilDialation,Condition,AF3,AF4,FP1,FP2,AF7,
19/07/2022 5:45:56 p.m.:255,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:56 p.m.:276,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:56 p.m.:306,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:56 p.m.:325,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:56 p.m.:345,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:56 p.m.:365,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:56 p.m.:387,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:56 p.m.:408,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:56 p.m.:429,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:56 p.m.:454,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:56 p.m.:475,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:56 p.m.:495,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:56 p.m.:517,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:56 p.m.:537,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:56 p.m.:558,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:56 p.m.:580,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:56 p.m.:600,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:56 p.m.:622,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:56 p.m.:642,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:56 p.m.:662,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:56 p.m.:681,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:56 p.m.:707,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:56 p.m.:728,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:56 p.m.:748,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:56 p.m.:768,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:56 p.m.:789,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:56 p.m.:810,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:56 p.m.:832,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:56 p.m.:859,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:56 p.m.:878,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:56 p.m.:897,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:56 p.m.:917,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:56 p.m.:939,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:56 p.m.:957,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:56 p.m.:986,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:57 p.m.:9,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:57 p.m.:32,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:57 p.m.:56,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:57 p.m.:77,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:57 p.m.:98,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:57 p.m.:121,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:57 p.m.:147,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:57 p.m.:168,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:57 p.m.:187,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:57 p.m.:208,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:57 p.m.:228,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:57 p.m.:251,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:57 p.m.:276,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:57 p.m.:297,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:57 p.m.:318,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:57 p.m.:337,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:57 p.m.:358,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:57 p.m.:383,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:57 p.m.:406,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:57 p.m.:423,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:57 p.m.:443,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:57 p.m.:463,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:57 p.m.:485,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:57 p.m.:505,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:57 p.m.:532,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:57 p.m.:552,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:57 p.m.:571,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:57 p.m.:593,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:57 p.m.:613,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:57 p.m.:631,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:57 p.m.:663,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:57 p.m.:685,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:57 p.m.:707,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:57 p.m.:726,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:57 p.m.:745,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:57 p.m.:766,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:57 p.m.:790,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:57 p.m.:811,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:57 p.m.:831,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:57 p.m.:852,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:57 p.m.:871,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:57 p.m.:893,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:57 p.m.:921,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:57 p.m.:940,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:57 p.m.:961,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:57 p.m.:979,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:57 p.m.:999,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:58 p.m.:22,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:58 p.m.:49,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:58 p.m.:67,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:58 p.m.:85,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:58 p.m.:105,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:58 p.m.:126,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:58 p.m.:145,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:58 p.m.:171,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:58 p.m.:190,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:58 p.m.:210,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:58 p.m.:233,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:58 p.m.:254,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:58 p.m.:275,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:58 p.m.:303,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:58 p.m.:324,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:58 p.m.:345,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:58 p.m.:366,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:58 p.m.:386,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:58 p.m.:408,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:58 p.m.:439,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:58 p.m.:462,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:58 p.m.:484,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:58 p.m.:504,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:58 p.m.:524,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:58 p.m.:544,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:58 p.m.:574,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:58 p.m.:594,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:58 p.m.:611,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:58 p.m.:631,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:58 p.m.:652,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:58 p.m.:673,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:58 p.m.:701,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:58 p.m.:722,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:58 p.m.:742,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:58 p.m.:762,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:58 p.m.:784,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:58 p.m.:805,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:58 p.m.:831,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:58 p.m.:851,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:58 p.m.:871,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:58 p.m.:893,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:58 p.m.:912,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:58 p.m.:932,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:58 p.m.:960,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:58 p.m.:978,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:58 p.m.:999,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:59 p.m.:19,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:59 p.m.:40,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:59 p.m.:61,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:59 p.m.:81,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:59 p.m.:109,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:59 p.m.:128,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:59 p.m.:146,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:59 p.m.:165,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:59 p.m.:185,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:59 p.m.:207,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:59 p.m.:235,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:59 p.m.:254,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:59 p.m.:275,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:59 p.m.:294,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:59 p.m.:314,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:59 p.m.:333,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:59 p.m.:352,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:59 p.m.:379,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:59 p.m.:399,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:59 p.m.:421,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:59 p.m.:442,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:59 p.m.:463,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:59 p.m.:483,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:59 p.m.:512,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:59 p.m.:532,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:45:59 p.m.:552,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
